rec,date,time,bar,close,high,low,f1,f2,f3
L,1260821,800,292,70.72,70.72,69.91,U,0,71.8880
L,1260821,800,292,70.72,70.72,69.91,U,1,69.7233
L,1260821,800,292,70.72,70.72,69.91,U,2,69.2372
L,1260821,800,292,70.72,70.72,69.91,U,3,69.7094
L,1260821,800,292,70.72,70.72,69.91,U,4,69.4933
L,1260821,800,292,70.72,70.72,69.91,U,5,70.2588
L,1260821,800,292,70.72,70.72,69.91,U,6,68.5560
L,1260821,800,292,70.72,70.72,69.91,U,7,69.0821
L,1260821,800,292,70.72,70.72,69.91,U,8,69.3400
L,1260821,800,292,70.72,70.72,69.91,U,9,66.1760
L,1260821,800,292,70.72,70.72,69.91,U,10,64.4371
L,1260821,800,292,70.72,70.72,69.91,U,11,62.5473
L,1260821,800,292,70.72,70.72,69.91,U,12,62.4511
L,1260821,800,292,70.72,70.72,69.91,U,13,68.7600
L,1260821,800,292,70.72,70.72,69.91,U,14,73.1120
L,1260821,800,292,70.72,70.72,69.91,L,0,71.7342
L,1260821,800,292,70.72,70.72,69.91,L,1,70.6930
L,1260821,800,292,70.72,70.72,69.91,L,2,70.3960
L,1260821,800,292,70.72,70.72,69.91,L,3,71.0734
L,1260821,800,292,70.72,70.72,69.91,L,4,71.0162
L,1260821,800,292,70.72,70.72,69.91,L,5,72.9698
L,1260821,800,292,70.72,70.72,69.91,L,6,73.5416
L,1260821,800,292,70.72,70.72,69.91,L,7,73.0120
L,1260821,800,292,70.72,70.72,69.91,L,8,74.3585
L,1260821,800,292,70.72,70.72,69.91,L,9,73.9311
L,1260821,800,292,70.72,70.72,69.91,L,10,75.2684
L,1260821,800,292,70.72,70.72,69.91,L,11,75.4156
L,1260821,800,292,70.72,70.72,69.91,L,12,75.3862
L,1260821,800,292,70.72,70.72,69.91,L,13,77.6000
L,1260821,800,292,70.72,70.72,69.91,L,14,81.5187
L,1260821,800,292,70.72,70.72,69.91,L,15,81.6722
L,1260821,800,292,70.72,70.72,69.91,L,16,83.4697
L,1260821,800,292,70.72,70.72,69.91,L,17,84.1340
L,1260821,800,292,70.72,70.72,69.91,L,18,84.1609
L,1260821,800,292,70.72,70.72,69.91,L,19,84.2605
L,1260821,800,292,70.72,70.72,69.91,L,20,86.4475
L,1260821,800,292,70.72,70.72,69.91,L,21,87.4613
L,1260821,800,292,70.72,70.72,69.91,L,22,87.2717
L,1260821,800,292,70.72,70.72,69.91,L,23,87.7759
L,1260821,800,292,70.72,70.72,69.91,L,24,84.8811
L,1260821,800,292,70.72,70.72,69.91,L,25,85.5000
L,1260821,800,292,70.72,70.72,69.91,L,26,85.5658
L,1260821,800,292,70.72,70.72,69.91,L,27,87.3756
L,1260821,800,292,70.72,70.72,69.91,L,28,87.1497
L,1260821,800,292,70.72,70.72,69.91,L,29,87.9544
L,1260821,800,292,70.72,70.72,69.91,L,30,86.6879
L,1260821,800,292,70.72,70.72,69.91,L,31,86.2142
L,1260821,800,292,70.72,70.72,69.91,L,32,88.8515
L,1260821,800,292,70.72,70.72,69.91,L,33,90.9631
L,1260821,800,292,70.72,70.72,69.91,L,34,92.7139
L,1260821,800,292,70.72,70.72,69.91,L,35,93.7732
L,1260821,800,292,70.72,70.72,69.91,L,36,94.5542
L,1260821,800,292,70.72,70.72,69.91,L,37,97.6803
L,1260821,800,292,70.72,70.72,69.91,L,38,98.3042
L,1260821,800,292,70.72,70.72,69.91,L,39,97.1600
L,1260821,800,292,70.72,70.72,69.91,L,40,99.3797
L,1260821,800,292,70.72,70.72,69.91,L,41,97.5455
L,1260821,800,292,70.72,70.72,69.91,L,42,99.1598
L,1260821,800,292,70.72,70.72,69.91,L,43,100.0750
L,1260821,800,292,70.72,70.72,69.91,L,44,100.9923
L,1260821,800,292,70.72,70.72,69.91,L,45,97.9369
L,1260821,800,292,70.72,70.72,69.91,L,46,101.7081
L,1260821,800,292,70.72,70.72,69.91,L,47,104.4917
L,1260821,800,292,70.72,70.72,69.91,L,48,109.1844
L,1260821,800,292,70.72,70.72,69.91,L,49,117.0527
L,1260821,800,292,70.72,70.72,69.91,L,50,127.2672
L,1260821,800,292,70.72,70.72,69.91,L,51,130.3817
L,1260821,800,292,70.72,70.72,69.91,L,52,122.0239
L,1260821,800,292,70.72,70.72,69.91,L,53,106.9650
L,1260821,800,292,70.72,70.72,69.91,L,54,120.3740
L,1260821,800,292,70.72,70.72,69.91,L,55,170.1738
L,1260821,800,292,70.72,70.72,69.91,L,56,203.9550
L,1260821,800,292,70.72,70.72,69.91,L,57,177.3667
X,1260821,800,292,70.72,70.72,69.91,70.3535
K,1260821,800,292,70.72,70.72,69.91,69.2198,3
Q,1260821,800,292,70.72,70.72,69.91,70.3535,4
L,1260821,900,293,71.51,71.83,70.67,U,0,71.7940
L,1260821,900,293,71.51,71.83,70.67,U,1,69.5975
L,1260821,900,293,71.51,71.83,70.67,U,2,69.1042
L,1260821,900,293,71.51,71.83,70.67,U,3,69.5834
L,1260821,900,293,71.51,71.83,70.67,U,4,69.3641
L,1260821,900,293,71.51,71.83,70.67,U,5,70.1408
L,1260821,900,293,71.51,71.83,70.67,U,6,68.4130
L,1260821,900,293,71.51,71.83,70.67,U,7,68.9468
L,1260821,900,293,71.51,71.83,70.67,U,8,69.2085
L,1260821,900,293,71.51,71.83,70.67,U,9,65.9980
L,1260821,900,293,71.51,71.83,70.67,U,10,64.2336
L,1260821,900,293,71.51,71.83,70.67,U,11,62.3159
L,1260821,900,293,71.51,71.83,70.67,U,12,62.2183
L,1260821,900,293,71.51,71.83,70.67,U,13,68.6200
L,1260821,900,293,71.51,71.83,70.67,U,14,73.0360
L,1260821,900,293,71.51,71.83,70.67,L,0,69.9612
L,1260821,900,293,71.51,71.83,70.67,L,1,71.7922
L,1260821,900,293,71.51,71.83,70.67,L,2,70.7471
L,1260821,900,293,71.51,71.83,70.67,L,3,70.4491
L,1260821,900,293,71.51,71.83,70.67,L,4,71.1290
L,1260821,900,293,71.51,71.83,70.67,L,5,71.0715
L,1260821,900,293,71.51,71.83,70.67,L,6,73.0325
L,1260821,900,293,71.51,71.83,70.67,L,7,73.6065
L,1260821,900,293,71.51,71.83,70.67,L,8,73.0749
L,1260821,900,293,71.51,71.83,70.67,L,9,74.4264
L,1260821,900,293,71.51,71.83,70.67,L,10,73.9974
L,1260821,900,293,71.51,71.83,70.67,L,11,75.3398
L,1260821,900,293,71.51,71.83,70.67,L,12,75.4876
L,1260821,900,293,71.51,71.83,70.67,L,13,75.4581
L,1260821,900,293,71.51,71.83,70.67,L,14,77.6802
L,1260821,900,293,71.51,71.83,70.67,L,15,81.6136
L,1260821,900,293,71.51,71.83,70.67,L,16,81.7678
L,1260821,900,293,71.51,71.83,70.67,L,17,83.5720
L,1260821,900,293,71.51,71.83,70.67,L,18,84.2389
L,1260821,900,293,71.51,71.83,70.67,L,19,84.2659
L,1260821,900,293,71.51,71.83,70.67,L,20,84.3658
L,1260821,900,293,71.51,71.83,70.67,L,21,86.5611
L,1260821,900,293,71.51,71.83,70.67,L,22,87.5787
L,1260821,900,293,71.51,71.83,70.67,L,23,87.3884
L,1260821,900,293,71.51,71.83,70.67,L,24,87.8945
L,1260821,900,293,71.51,71.83,70.67,L,25,84.9888
L,1260821,900,293,71.51,71.83,70.67,L,26,85.6100
L,1260821,900,293,71.51,71.83,70.67,L,27,85.6761
L,1260821,900,293,71.51,71.83,70.67,L,28,87.4927
L,1260821,900,293,71.51,71.83,70.67,L,29,87.2659
L,1260821,900,293,71.51,71.83,70.67,L,30,88.0736
L,1260821,900,293,71.51,71.83,70.67,L,31,86.8024
L,1260821,900,293,71.51,71.83,70.67,L,32,86.3269
L,1260821,900,293,71.51,71.83,70.67,L,33,88.9741
L,1260821,900,293,71.51,71.83,70.67,L,34,91.0937
L,1260821,900,293,71.51,71.83,70.67,L,35,92.8511
L,1260821,900,293,71.51,71.83,70.67,L,36,93.9144
L,1260821,900,293,71.51,71.83,70.67,L,37,94.6983
L,1260821,900,293,71.51,71.83,70.67,L,38,97.8362
L,1260821,900,293,71.51,71.83,70.67,L,39,98.4625
L,1260821,900,293,71.51,71.83,70.67,L,40,97.3140
L,1260821,900,293,71.51,71.83,70.67,L,41,99.5421
L,1260821,900,293,71.51,71.83,70.67,L,42,97.7009
L,1260821,900,293,71.51,71.83,70.67,L,43,99.3213
L,1260821,900,293,71.51,71.83,70.67,L,44,100.2400
L,1260821,900,293,71.51,71.83,70.67,L,45,101.1608
L,1260821,900,293,71.51,71.83,70.67,L,46,98.0939
L,1260821,900,293,71.51,71.83,70.67,L,47,101.8793
L,1260821,900,293,71.51,71.83,70.67,L,48,104.6733
L,1260821,900,293,71.51,71.83,70.67,L,49,109.3837
L,1260821,900,293,71.51,71.83,70.67,L,50,117.2817
L,1260821,900,293,71.51,71.83,70.67,L,51,127.5348
L,1260821,900,293,71.51,71.83,70.67,L,52,130.6611
L,1260821,900,293,71.51,71.83,70.67,L,53,122.2717
L,1260821,900,293,71.51,71.83,70.67,L,54,107.1560
L,1260821,900,293,71.51,71.83,70.67,L,55,120.6156
L,1260821,900,293,71.51,71.83,70.67,L,56,170.6033
L,1260821,900,293,71.51,71.83,70.67,L,57,204.5120
L,1260821,900,293,71.51,71.83,70.67,L,58,177.8233
X,1260821,900,293,71.51,71.83,70.67,73.0573
K,1260821,900,293,71.51,71.83,70.67,73.0478,3
L,1260821,1000,294,71.28,71.58,71.05,U,0,71.7365
L,1260821,1000,294,71.28,71.58,71.05,U,1,71.7000
L,1260821,1000,294,71.28,71.58,71.05,U,2,69.4717
L,1260821,1000,294,71.28,71.58,71.05,U,3,68.9712
L,1260821,1000,294,71.28,71.58,71.05,U,4,69.4574
L,1260821,1000,294,71.28,71.58,71.05,U,5,69.2349
L,1260821,1000,294,71.28,71.58,71.05,U,6,70.0229
L,1260821,1000,294,71.28,71.58,71.05,U,7,68.2700
L,1260821,1000,294,71.28,71.58,71.05,U,8,68.8116
L,1260821,1000,294,71.28,71.58,71.05,U,9,69.0771
L,1260821,1000,294,71.28,71.58,71.05,U,10,65.8200
L,1260821,1000,294,71.28,71.58,71.05,U,11,64.0300
L,1260821,1000,294,71.28,71.58,71.05,U,12,62.0845
L,1260821,1000,294,71.28,71.58,71.05,U,13,61.9856
L,1260821,1000,294,71.28,71.58,71.05,U,14,68.4800
L,1260821,1000,294,71.28,71.58,71.05,U,15,72.9600
L,1260821,1000,294,71.28,71.58,71.05,L,0,70.0123
L,1260821,1000,294,71.28,71.58,71.05,L,1,71.8503
L,1260821,1000,294,71.28,71.58,71.05,L,2,70.8012
L,1260821,1000,294,71.28,71.58,71.05,L,3,70.5021
L,1260821,1000,294,71.28,71.58,71.05,L,4,71.1845
L,1260821,1000,294,71.28,71.58,71.05,L,5,71.1269
L,1260821,1000,294,71.28,71.58,71.05,L,6,73.0952
L,1260821,1000,294,71.28,71.58,71.05,L,7,73.6713
L,1260821,1000,294,71.28,71.58,71.05,L,8,73.1378
L,1260821,1000,294,71.28,71.58,71.05,L,9,74.4944
L,1260821,1000,294,71.28,71.58,71.05,L,10,74.0637
L,1260821,1000,294,71.28,71.58,71.05,L,11,75.4112
L,1260821,1000,294,71.28,71.58,71.05,L,12,75.5595
L,1260821,1000,294,71.28,71.58,71.05,L,13,75.5299
L,1260821,1000,294,71.28,71.58,71.05,L,14,77.7604
L,1260821,1000,294,71.28,71.58,71.05,L,15,81.7086
L,1260821,1000,294,71.28,71.58,71.05,L,16,81.8633
L,1260821,1000,294,71.28,71.58,71.05,L,17,83.6743
L,1260821,1000,294,71.28,71.58,71.05,L,18,84.3437
L,1260821,1000,294,71.28,71.58,71.05,L,19,84.3708
L,1260821,1000,294,71.28,71.58,71.05,L,20,84.4711
L,1260821,1000,294,71.28,71.58,71.05,L,21,86.6746
L,1260821,1000,294,71.28,71.58,71.05,L,22,87.6961
L,1260821,1000,294,71.28,71.58,71.05,L,23,87.5051
L,1260821,1000,294,71.28,71.58,71.05,L,24,88.0131
L,1260821,1000,294,71.28,71.58,71.05,L,25,85.0965
L,1260821,1000,294,71.28,71.58,71.05,L,26,85.7200
L,1260821,1000,294,71.28,71.58,71.05,L,27,85.7863
L,1260821,1000,294,71.28,71.58,71.05,L,28,87.6098
L,1260821,1000,294,71.28,71.58,71.05,L,29,87.3821
L,1260821,1000,294,71.28,71.58,71.05,L,30,88.1929
L,1260821,1000,294,71.28,71.58,71.05,L,31,86.9169
L,1260821,1000,294,71.28,71.58,71.05,L,32,86.4396
L,1260821,1000,294,71.28,71.58,71.05,L,33,89.0968
L,1260821,1000,294,71.28,71.58,71.05,L,34,91.2243
L,1260821,1000,294,71.28,71.58,71.05,L,35,92.9883
L,1260821,1000,294,71.28,71.58,71.05,L,36,94.0556
L,1260821,1000,294,71.28,71.58,71.05,L,37,94.8425
L,1260821,1000,294,71.28,71.58,71.05,L,38,97.9922
L,1260821,1000,294,71.28,71.58,71.05,L,39,98.6208
L,1260821,1000,294,71.28,71.58,71.05,L,40,97.4680
L,1260821,1000,294,71.28,71.58,71.05,L,41,99.7045
L,1260821,1000,294,71.28,71.58,71.05,L,42,97.8564
L,1260821,1000,294,71.28,71.58,71.05,L,43,99.4829
L,1260821,1000,294,71.28,71.58,71.05,L,44,100.4050
L,1260821,1000,294,71.28,71.58,71.05,L,45,101.3292
L,1260821,1000,294,71.28,71.58,71.05,L,46,98.2508
L,1260821,1000,294,71.28,71.58,71.05,L,47,102.0505
L,1260821,1000,294,71.28,71.58,71.05,L,48,104.8550
L,1260821,1000,294,71.28,71.58,71.05,L,49,109.5831
L,1260821,1000,294,71.28,71.58,71.05,L,50,117.5108
L,1260821,1000,294,71.28,71.58,71.05,L,51,127.8024
L,1260821,1000,294,71.28,71.58,71.05,L,52,130.9405
L,1260821,1000,294,71.28,71.58,71.05,L,53,122.5196
L,1260821,1000,294,71.28,71.58,71.05,L,54,107.3470
L,1260821,1000,294,71.28,71.58,71.05,L,55,120.8572
L,1260821,1000,294,71.28,71.58,71.05,L,56,171.0329
L,1260821,1000,294,71.28,71.58,71.05,L,57,205.0690
L,1260821,1000,294,71.28,71.58,71.05,L,58,178.2800
X,1260821,1000,294,71.28,71.58,71.05,71.8067
X,1260821,1000,294,71.28,71.58,71.05,71.7929
X,1260821,1000,294,71.28,71.58,71.05,73.0341
K,1260821,1000,294,71.28,71.58,71.05,71.7623,3
Q,1260821,1000,294,71.28,71.58,71.05,71.8067,2
L,1260821,1100,295,71.08,71.36,71.02,U,0,71.6430
L,1260821,1100,295,71.08,71.36,71.02,U,1,71.6060
L,1260821,1100,295,71.08,71.36,71.02,U,2,69.3458
L,1260821,1100,295,71.08,71.36,71.02,U,3,68.8382
L,1260821,1100,295,71.08,71.36,71.02,U,4,69.3313
L,1260821,1100,295,71.08,71.36,71.02,U,5,69.1057
L,1260821,1100,295,71.08,71.36,71.02,U,6,69.9049
L,1260821,1100,295,71.08,71.36,71.02,U,7,68.1270
L,1260821,1100,295,71.08,71.36,71.02,U,8,68.6763
L,1260821,1100,295,71.08,71.36,71.02,U,9,68.9456
L,1260821,1100,295,71.08,71.36,71.02,U,10,65.6420
L,1260821,1100,295,71.08,71.36,71.02,U,11,63.8264
L,1260821,1100,295,71.08,71.36,71.02,U,12,61.8532
L,1260821,1100,295,71.08,71.36,71.02,U,13,61.7528
L,1260821,1100,295,71.08,71.36,71.02,U,14,68.3400
L,1260821,1100,295,71.08,71.36,71.02,U,15,72.8840
L,1260821,1100,295,71.08,71.36,71.02,L,0,70.0635
L,1260821,1100,295,71.08,71.36,71.02,L,1,71.9083
L,1260821,1100,295,71.08,71.36,71.02,L,2,70.8554
L,1260821,1100,295,71.08,71.36,71.02,L,3,70.5551
L,1260821,1100,295,71.08,71.36,71.02,L,4,71.2401
L,1260821,1100,295,71.08,71.36,71.02,L,5,71.1822
L,1260821,1100,295,71.08,71.36,71.02,L,6,73.1579
L,1260821,1100,295,71.08,71.36,71.02,L,7,73.7362
L,1260821,1100,295,71.08,71.36,71.02,L,8,73.2006
L,1260821,1100,295,71.08,71.36,71.02,L,9,74.5623
L,1260821,1100,295,71.08,71.36,71.02,L,10,74.1301
L,1260821,1100,295,71.08,71.36,71.02,L,11,75.4826
L,1260821,1100,295,71.08,71.36,71.02,L,12,75.6314
L,1260821,1100,295,71.08,71.36,71.02,L,13,75.6017
L,1260821,1100,295,71.08,71.36,71.02,L,14,77.8406
L,1260821,1100,295,71.08,71.36,71.02,L,15,81.8036
L,1260821,1100,295,71.08,71.36,71.02,L,16,81.9589
L,1260821,1100,295,71.08,71.36,71.02,L,17,83.7767
L,1260821,1100,295,71.08,71.36,71.02,L,18,84.4486
L,1260821,1100,295,71.08,71.36,71.02,L,19,84.4757
L,1260821,1100,295,71.08,71.36,71.02,L,20,84.5765
L,1260821,1100,295,71.08,71.36,71.02,L,21,86.7882
L,1260821,1100,295,71.08,71.36,71.02,L,22,87.8135
L,1260821,1100,295,71.08,71.36,71.02,L,23,87.6218
L,1260821,1100,295,71.08,71.36,71.02,L,24,88.1316
L,1260821,1100,295,71.08,71.36,71.02,L,25,85.2041
L,1260821,1100,295,71.08,71.36,71.02,L,26,85.8300
L,1260821,1100,295,71.08,71.36,71.02,L,27,85.8966
L,1260821,1100,295,71.08,71.36,71.02,L,28,87.7269
L,1260821,1100,295,71.08,71.36,71.02,L,29,87.4983
L,1260821,1100,295,71.08,71.36,71.02,L,30,88.3121
L,1260821,1100,295,71.08,71.36,71.02,L,31,87.0314
L,1260821,1100,295,71.08,71.36,71.02,L,32,86.5523
L,1260821,1100,295,71.08,71.36,71.02,L,33,89.2194
L,1260821,1100,295,71.08,71.36,71.02,L,34,91.3549
L,1260821,1100,295,71.08,71.36,71.02,L,35,93.1256
L,1260821,1100,295,71.08,71.36,71.02,L,36,94.1968
L,1260821,1100,295,71.08,71.36,71.02,L,37,94.9867
L,1260821,1100,295,71.08,71.36,71.02,L,38,98.1482
L,1260821,1100,295,71.08,71.36,71.02,L,39,98.7792
L,1260821,1100,295,71.08,71.36,71.02,L,40,97.6220
L,1260821,1100,295,71.08,71.36,71.02,L,41,99.8668
L,1260821,1100,295,71.08,71.36,71.02,L,42,98.0118
L,1260821,1100,295,71.08,71.36,71.02,L,43,99.6444
L,1260821,1100,295,71.08,71.36,71.02,L,44,100.5700
L,1260821,1100,295,71.08,71.36,71.02,L,45,101.4977
L,1260821,1100,295,71.08,71.36,71.02,L,46,98.4077
L,1260821,1100,295,71.08,71.36,71.02,L,47,102.2216
L,1260821,1100,295,71.08,71.36,71.02,L,48,105.0367
L,1260821,1100,295,71.08,71.36,71.02,L,49,109.7825
L,1260821,1100,295,71.08,71.36,71.02,L,50,117.7399
L,1260821,1100,295,71.08,71.36,71.02,L,51,128.0700
L,1260821,1100,295,71.08,71.36,71.02,L,52,131.2198
L,1260821,1100,295,71.08,71.36,71.02,L,53,122.7674
L,1260821,1100,295,71.08,71.36,71.02,L,54,107.5380
L,1260821,1100,295,71.08,71.36,71.02,L,55,121.0988
L,1260821,1100,295,71.08,71.36,71.02,L,56,171.4624
L,1260821,1100,295,71.08,71.36,71.02,L,57,205.6260
L,1260821,1100,295,71.08,71.36,71.02,L,58,178.7367
X,1260821,1100,295,71.08,71.36,71.02,70.0155
L,1260821,1200,296,71.21,71.23,70.86,U,0,71.5496
L,1260821,1200,296,71.21,71.23,70.86,U,1,71.5120
L,1260821,1200,296,71.21,71.23,70.86,U,2,69.2200
L,1260821,1200,296,71.21,71.23,70.86,U,3,68.7053
L,1260821,1200,296,71.21,71.23,70.86,U,4,69.2053
L,1260821,1200,296,71.21,71.23,70.86,U,5,68.9765
L,1260821,1200,296,71.21,71.23,70.86,U,6,69.7869
L,1260821,1200,296,71.21,71.23,70.86,U,7,67.9840
L,1260821,1200,296,71.21,71.23,70.86,U,8,68.5411
L,1260821,1200,296,71.21,71.23,70.86,U,9,68.8141
L,1260821,1200,296,71.21,71.23,70.86,U,10,65.4640
L,1260821,1200,296,71.21,71.23,70.86,U,11,63.6229
L,1260821,1200,296,71.21,71.23,70.86,U,12,61.6218
L,1260821,1200,296,71.21,71.23,70.86,U,13,61.5200
L,1260821,1200,296,71.21,71.23,70.86,U,14,68.2000
L,1260821,1200,296,71.21,71.23,70.86,U,15,72.8080
L,1260821,1200,296,71.21,71.23,70.86,L,0,70.1147
L,1260821,1200,296,71.21,71.23,70.86,L,1,71.9664
L,1260821,1200,296,71.21,71.23,70.86,L,2,70.9095
L,1260821,1200,296,71.21,71.23,70.86,L,3,70.6081
L,1260821,1200,296,71.21,71.23,70.86,L,4,71.2956
L,1260821,1200,296,71.21,71.23,70.86,L,5,71.2376
L,1260821,1200,296,71.21,71.23,70.86,L,6,73.2206
L,1260821,1200,296,71.21,71.23,70.86,L,7,73.8011
L,1260821,1200,296,71.21,71.23,70.86,L,8,73.2635
L,1260821,1200,296,71.21,71.23,70.86,L,9,74.6303
L,1260821,1200,296,71.21,71.23,70.86,L,10,74.1964
L,1260821,1200,296,71.21,71.23,70.86,L,11,75.5539
L,1260821,1200,296,71.21,71.23,70.86,L,12,75.7034
L,1260821,1200,296,71.21,71.23,70.86,L,13,75.6736
L,1260821,1200,296,71.21,71.23,70.86,L,14,77.9208
L,1260821,1200,296,71.21,71.23,70.86,L,15,81.8986
L,1260821,1200,296,71.21,71.23,70.86,L,16,82.0544
L,1260821,1200,296,71.21,71.23,70.86,L,17,83.8790
L,1260821,1200,296,71.21,71.23,70.86,L,18,84.5534
L,1260821,1200,296,71.21,71.23,70.86,L,19,84.5807
L,1260821,1200,296,71.21,71.23,70.86,L,20,84.6818
L,1260821,1200,296,71.21,71.23,70.86,L,21,86.9018
L,1260821,1200,296,71.21,71.23,70.86,L,22,87.9309
L,1260821,1200,296,71.21,71.23,70.86,L,23,87.7385
L,1260821,1200,296,71.21,71.23,70.86,L,24,88.2502
L,1260821,1200,296,71.21,71.23,70.86,L,25,85.3118
L,1260821,1200,296,71.21,71.23,70.86,L,26,85.9400
L,1260821,1200,296,71.21,71.23,70.86,L,27,86.0068
L,1260821,1200,296,71.21,71.23,70.86,L,28,87.8440
L,1260821,1200,296,71.21,71.23,70.86,L,29,87.6146
L,1260821,1200,296,71.21,71.23,70.86,L,30,88.4314
L,1260821,1200,296,71.21,71.23,70.86,L,31,87.1459
L,1260821,1200,296,71.21,71.23,70.86,L,32,86.6650
L,1260821,1200,296,71.21,71.23,70.86,L,33,89.3421
L,1260821,1200,296,71.21,71.23,70.86,L,34,91.4855
L,1260821,1200,296,71.21,71.23,70.86,L,35,93.2628
L,1260821,1200,296,71.21,71.23,70.86,L,36,94.3380
L,1260821,1200,296,71.21,71.23,70.86,L,37,95.1308
L,1260821,1200,296,71.21,71.23,70.86,L,38,98.3041
L,1260821,1200,296,71.21,71.23,70.86,L,39,98.9375
L,1260821,1200,296,71.21,71.23,70.86,L,40,97.7760
L,1260821,1200,296,71.21,71.23,70.86,L,41,100.0292
L,1260821,1200,296,71.21,71.23,70.86,L,42,98.1673
L,1260821,1200,296,71.21,71.23,70.86,L,43,99.8060
L,1260821,1200,296,71.21,71.23,70.86,L,44,100.7350
L,1260821,1200,296,71.21,71.23,70.86,L,45,101.6662
L,1260821,1200,296,71.21,71.23,70.86,L,46,98.5647
L,1260821,1200,296,71.21,71.23,70.86,L,47,102.3928
L,1260821,1200,296,71.21,71.23,70.86,L,48,105.2183
L,1260821,1200,296,71.21,71.23,70.86,L,49,109.9819
L,1260821,1200,296,71.21,71.23,70.86,L,50,117.9689
L,1260821,1200,296,71.21,71.23,70.86,L,51,128.3376
L,1260821,1200,296,71.21,71.23,70.86,L,52,131.4992
L,1260821,1200,296,71.21,71.23,70.86,L,53,123.0152
L,1260821,1200,296,71.21,71.23,70.86,L,54,107.7290
L,1260821,1200,296,71.21,71.23,70.86,L,55,121.3404
L,1260821,1200,296,71.21,71.23,70.86,L,56,171.8919
L,1260821,1200,296,71.21,71.23,70.86,L,57,206.1830
L,1260821,1200,296,71.21,71.23,70.86,L,58,179.1933
K,1260821,1200,296,71.21,71.23,70.86,71.4524,3
A,1260821,1300,297,71.14,71.42,71.01,L,30,57.7200
L,1260821,1300,297,71.14,71.42,71.01,U,0,71.4561
L,1260821,1300,297,71.14,71.42,71.01,U,1,71.4180
L,1260821,1300,297,71.14,71.42,71.01,U,2,69.0942
L,1260821,1300,297,71.14,71.42,71.01,U,3,68.5723
L,1260821,1300,297,71.14,71.42,71.01,U,4,69.0792
L,1260821,1300,297,71.14,71.42,71.01,U,5,68.8473
L,1260821,1300,297,71.14,71.42,71.01,U,6,69.6690
L,1260821,1300,297,71.14,71.42,71.01,U,7,67.8410
L,1260821,1300,297,71.14,71.42,71.01,U,8,68.4058
L,1260821,1300,297,71.14,71.42,71.01,U,9,68.6826
L,1260821,1300,297,71.14,71.42,71.01,U,10,65.2860
L,1260821,1300,297,71.14,71.42,71.01,U,11,63.4193
L,1260821,1300,297,71.14,71.42,71.01,U,12,61.3905
L,1260821,1300,297,71.14,71.42,71.01,U,13,61.2872
L,1260821,1300,297,71.14,71.42,71.01,U,14,68.0600
L,1260821,1300,297,71.14,71.42,71.01,U,15,72.7320
L,1260821,1300,297,71.14,71.42,71.01,L,0,70.9094
L,1260821,1300,297,71.14,71.42,71.01,L,1,70.1426
L,1260821,1300,297,71.14,71.42,71.01,L,2,71.9875
L,1260821,1300,297,71.14,71.42,71.01,L,3,70.9018
L,1260821,1300,297,71.14,71.42,71.01,L,4,70.5787
L,1260821,1300,297,71.14,71.42,71.01,L,5,71.2538
L,1260821,1300,297,71.14,71.42,71.01,L,6,71.1794
L,1260821,1300,297,71.14,71.42,71.01,L,7,73.1504
L,1260821,1300,297,71.14,71.42,71.01,L,8,73.7059
L,1260821,1300,297,71.14,71.42,71.01,L,9,73.1363
L,1260821,1300,297,71.14,71.42,71.01,L,10,74.4928
L,1260821,1300,297,71.14,71.42,71.01,L,11,74.0380
L,1260821,1300,297,71.14,71.42,71.01,L,12,75.3784
L,1260821,1300,297,71.14,71.42,71.01,L,13,75.5159
L,1260821,1300,297,71.14,71.42,71.01,L,14,75.4662
L,1260821,1300,297,71.14,71.42,71.01,L,15,77.6875
L,1260821,1300,297,71.14,71.42,71.01,L,16,81.6722
L,1260821,1300,297,71.14,71.42,71.01,L,17,81.8154
L,1260821,1300,297,71.14,71.42,71.01,L,18,83.6109
L,1260821,1300,297,71.14,71.42,71.01,L,19,84.2383
L,1260821,1300,297,71.14,71.42,71.01,L,20,84.2179
L,1260821,1300,297,71.14,71.42,71.01,L,21,84.3033
L,1260821,1300,297,71.14,71.42,71.01,L,22,86.4832
L,1260821,1300,297,71.14,71.42,71.01,L,23,87.5043
L,1260821,1300,297,71.14,71.42,71.01,L,24,87.2918
L,1260821,1300,297,71.14,71.42,71.01,L,25,87.7615
L,1260821,1300,297,71.14,71.42,71.01,L,26,84.7619
L,1260821,1300,297,71.14,71.42,71.01,L,27,85.3653
L,1260821,1300,297,71.14,71.42,71.01,L,28,85.4001
L,1260821,1300,297,71.14,71.42,71.01,L,29,87.1784
L,1260821,1300,297,71.14,71.42,71.01,L,30,86.9096
L,1260821,1300,297,71.14,71.42,71.01,L,31,87.7118
L,1260821,1300,297,71.14,71.42,71.01,L,32,86.3567
L,1260821,1300,297,71.14,71.42,71.01,L,33,85.8130
L,1260821,1300,297,71.14,71.42,71.01,L,34,88.4551
L,1260821,1300,297,71.14,71.42,71.01,L,35,90.5379
L,1260821,1300,297,71.14,71.42,71.01,L,36,92.2780
L,1260821,1300,297,71.14,71.42,71.01,L,37,93.3200
L,1260821,1300,297,71.14,71.42,71.01,L,38,94.0731
L,1260821,1300,297,71.14,71.42,71.01,L,39,97.0899
L,1260821,1300,297,71.14,71.42,71.01,L,40,97.6930
