class,id,group,last_post,fwVer,fwVerTi,tiUartVer,boots_24h,posts_24h,bootReasonFlags,tifota_lastFailedVer,tifota_config_err,tiBslOkCnt,deviceState,VddAdc,meterVal
failed_cal,f5935500-2609-11f0-8272-45e3ef110760,Aurora MHC,09/13 04:46,17037,344,344,0,2,4,0,0,2,Failed Cal,3170,7341
failed_cal,f5bb0d10-8497-11f0-8b4a-0d0197d44616,All,09/12 11:13,17037,344,344,1,4,20,0,0,24,Failed Cal,3623,3591
failed_cal,f5caa3f0-8ac3-11f1-a1a6-391af391818e,All,09/13 09:47,17037,344,344,0,4,6,0,0,24,Failed Cal,3677,0
failed_cal,f6464830-a25f-11f1-a1a6-391af391818e,All,09/12 10:50,17037,344,344,0,2,20,0,0,1,Failed Cal,3672,0
failed_cal,f66c46c0-a25f-11f1-a1a6-391af391818e,All,09/13 08:31,17037,344,344,0,2,4,0,0,1,Failed Cal,3680,0
failed_cal,f6776fa0-a0c5-11f1-a1a6-391af391818e,All,09/13 09:20,17037,344,344,0,2,4,0,0,1,Failed Cal,3671,0
failed_cal,f757ecd0-a23f-11f1-a1a6-391af391818e,All,09/12 10:49,17037,344,344,0,2,20,0,0,1,Failed Cal,3671,0
failed_cal,f7c0adf0-8acb-11f1-a1a6-391af391818e,Woodland Heights MHC,09/13 08:57,17042,355,355,0,6,20,0,0,16,Failed Cal,3643,0
failed_cal,f7fe9af0-8ac3-11f1-a1a6-391af391818e,All,09/13 09:31,17037,344,344,0,2,20,0,0,15,Failed Cal,3673,0
failed_cal,f80c5f30-8534-11f1-a1a6-391af391818e,All,09/13 09:51,17037,344,344,0,2,6,0,0,5,Failed Cal,3671,103
failed_cal,f8223420-a25f-11f1-a1a6-391af391818e,All,09/12 12:21,17037,344,344,0,2,4,0,0,1,Failed Cal,3670,0
failed_cal,f835e250-8ae9-11f1-a1a6-391af391818e,All,09/13 08:24,17037,344,344,0,2,6,0,0,12,Failed Cal,3674,0
failed_cal,f8b7d490-86ac-11f1-a1a6-391af391818e,Lakewood MH Park,09/13 08:32,17037,344,344,0,2,4,0,0,24,Failed Cal,3671,1671
failed_cal,f8cc5c40-ea3a-11ef-b35e-23eef2ba43da,GENII Production Failures,09/13 06:59,16185,314,314,0,2,6,0,0,1,Not Metering,3599,28434
failed_cal,f90c49f0-82e1-11f0-8b4a-0d0197d44616,All,09/13 09:42,17037,344,344,0,4,20,0,0,24,Failed Cal,3648,9505
failed_cal,f90d9480-7a04-11f0-8b4a-0d0197d44616,All,09/12 10:58,16185,314,314,0,2,6,0,0,1,Not Metering,3596,1096
failed_cal,f91fb4b0-89fa-11f1-a1a6-391af391818e,All,09/13 07:05,17037,344,344,0,2,20,0,0,8,Failed Cal,3674,0
failed_cal,f924d710-a25f-11f1-a1a6-391af391818e,All,09/13 07:52,17037,344,344,0,2,4,0,0,1,Failed Cal,3680,0
failed_cal,f9b46cb0-4cc7-11f1-b1bb-f3574cce671d,All,09/12 09:07,17037,344,344,0,0,20,0,0,23,Failed Cal,3661,0
failed_cal,f9c26ef0-a636-11f1-a1a6-391af391818e,All,09/13 07:41,17037,344,344,0,10,4,0,0,1,Failed Cal,3652,0
failed_cal,fa5ab360-8ac3-11f1-a1a6-391af391818e,All,09/13 08:26,17037,344,344,1,4,20,0,0,5,Failed Cal,3671,0
failed_cal,fa8a0960-8534-11f1-a1a6-391af391818e,All,09/13 08:55,17037,344,344,1,4,20,0,0,5,Failed Cal,3666,0
failed_cal,faa93ae0-89fa-11f1-a1a6-391af391818e,All,09/13 06:47,17037,344,344,0,2,20,0,0,10,Failed Cal,3671,0
failed_cal,fb5b5430-89f7-11f1-a1a6-391af391818e,All,09/13 08:26,17037,344,344,0,2,20,0,0,5,Failed Cal,3673,0
failed_cal,fb9fe250-837f-11f0-8b4a-0d0197d44616,All,09/12 08:08,17037,344,344,0,0,6,0,0,24,Failed Cal,3649,4437
failed_cal,fbbe7d00-65bf-11f1-9333-3b2cfe68422f,Bannock MHP,09/12 09:38,17032,344,344,0,0,4,0,0,24,Failed Cal,3658,1474
failed_cal,fbfb9a80-8ab5-11f1-a1a6-391af391818e,All,09/13 08:27,17037,344,344,0,2,6,0,0,7,Failed Cal,3673,0
failed_cal,fc704210-8479-11f0-8b4a-0d0197d44616,Ponderosa MHC,09/13 02:27,17078,391,391,1,4,20,0,0,7,Failed Cal,3517,48584
failed_cal,fcf2a5b0-48bf-11f1-bc16-b52012ce6db2,Cedarbrook Estates MHC,09/13 08:06,16185,314,314,0,2,6,0,0,1,Not Metering,3658,0
failed_cal,fcfc7b40-65bf-11f1-9333-3b2cfe68422f,Oswego MHP,09/13 07:15,16185,314,314,0,2,6,0,0,1,Not Metering,3651,25442
failed_cal,fd225320-48bd-11f1-bc16-b52012ce6db2,Maple Creek Estates MHC,09/13 09:27,16185,314,314,0,2,6,0,0,1,Not Metering,3659,0
failed_cal,fd3a3b70-a95d-11f0-98a7-c3bc57f9afe3,GENII Production Failures,09/13 08:38,16185,314,314,0,2,6,0,0,1,Not Metering,3600,197
failed_cal,fd6115c0-8ae8-11f1-a1a6-391af391818e,All,09/13 09:16,17037,344,344,0,2,6,0,0,15,Failed Cal,3674,0
failed_cal,fd631670-a92c-11f0-98a7-c3bc57f9afe3,GENII Production Failures,09/13 10:25,16185,314,314,0,2,6,0,0,2,Not Metering,3648,29
failed_cal,fdcf84e0-5bb1-11f0-9fcd-87e94e720126,Aurora MHC,09/08 06:59,17060,368,368,0,0,6,0,0,4,Failed Cal,3025,7438
failed_cal,fddf2440-3dc0-11f0-8e55-b138a1c03c8e,GENII Production Failures,09/13 08:53,16185,314,314,0,2,6,0,0,1,Not Metering,3624,10655
failed_cal,fe14d100-a0c3-11f1-a1a6-391af391818e,All,09/13 10:18,17037,344,344,0,0,4,0,0,1,Failed Cal,3674,0
failed_cal,fe23e160-a643-11f1-a1a6-391af391818e,All,09/13 09:48,17037,344,344,0,16,20,0,0,1,Failed Cal,3640,0
failed_cal,fe5fcc80-a25f-11f1-a1a6-391af391818e,All,09/12 11:23,17037,344,344,0,2,20,0,0,1,Failed Cal,3668,0
failed_cal,fe96afc0-6133-11f0-9fcd-87e94e720126,GENII Production Failures,09/13 08:41,16185,314,314,0,2,6,0,0,1,Not Metering,3620,7446
failed_cal,fe9d02a0-a63b-11f1-a1a6-391af391818e,All,09/13 08:47,17037,344,344,0,16,4,0,0,1,Failed Cal,3649,0
failed_cal,ff0bf1f0-5bb0-11f0-9fcd-87e94e720126,GENII Production Failures,09/13 09:00,16185,314,314,0,2,6,0,0,1,Not Metering,3640,659
failed_cal,ff256a60-82e1-11f0-8b4a-0d0197d44616,Aurora MHC,09/13 07:11,17078,391,391,1,8,20,0,0,4,Failed Cal,3623,282051
failed_cal,ff5be4b0-8f64-11f1-a1a6-391af391818e,All,09/13 10:31,17037,354,354,0,2,6,0,0,24,Failed Cal,3675,18388
failed_cal,ff6a7180-a64b-11f1-a1a6-391af391818e,All,09/13 07:48,17037,344,344,0,6,4,0,0,1,Failed Cal,3652,0
failed_cal,ff6b6d20-8534-11f1-a1a6-391af391818e,All,09/13 08:07,17037,344,344,0,4,20,0,0,5,Failed Cal,3670,0
failed_cal,261c5d00-89f2-11f1-a1a6-391af391818e,Ontario Place MHC-CUST,09/13 07:29,17037,344,344,0,2,4,0,0,5,Failed Cal,3675,0
failed_cal,e0db7b40-89f1-11f1-a1a6-391af391818e,Ontario Place MHC-CUST,09/13 08:02,17037,344,344,0,2,20,0,0,5,Failed Cal,3674,0
failed_cal,31a8a830-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,09/13 06:57,17037,344,344,0,2,20,0,0,1,Failed Cal,3665,0
failed_cal,2c761730-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,09/12 09:44,17037,344,344,0,0,20,0,0,1,Failed Cal,3672,0
failed_cal,10d09b40-39d5-11f1-b198-172a4a9f25c9,Ontario Place MHC-CUST,09/13 04:31,17037,344,344,3,6,4,0,0,1,Failed Cal,3657,0
failed_cal,cf3c3b70-8495-11f0-8b4a-0d0197d44616,FOTA Test-Cust,09/08 14:37,17034,348,348,0,0,6,0,0,24,Failed Cal,3642,0
failed_cal,bfb180c0-8495-11f0-8b4a-0d0197d44616,FOTA Test-Cust,09/08 12:56,17034,348,348,0,0,6,0,0,24,Failed Cal,3641,12890
failed_cal,51929590-3da3-11f0-8e55-b138a1c03c8e,FOTA Test-Cust,09/09 17:04,17034,348,348,0,0,6,0,0,2,Failed Cal,3647,338
failed_cal,e121b210-52dc-11f0-acb1-514e01860b07,Shady Lane MHP-Cust,09/13 08:59,17078,391,391,2,8,20,0,0,12,Failed Cal,3624,74
failed_cal,2e0bf770-4d73-11f1-b1bb-f3574cce671d,Virginia Beach HOA - Cust,09/13 07:29,17078,391,391,0,2,6,0,0,27,Failed Cal,3669,1294
failed_cal,f27bf950-4d66-11f1-b1bb-f3574cce671d,Virginia Beach HOA - Cust,09/13 07:18,17078,391,391,2,20,20,0,0,163,Failed Cal,3537,1991
failed_cal,8f547840-994b-11f0-b5af-5dfa9891b485,Virginia Beach HOA - Cust,09/13 07:50,17078,391,391,0,4,6,0,0,19,Failed Cal,3605,24967
failed_cal,5e886780-994b-11f0-b5af-5dfa9891b485,Virginia Beach HOA - Cust,09/13 07:48,17078,391,391,0,6,6,0,0,9,Failed Cal,3615,1878
failed_cal,2a9b8800-98f9-11f0-b5af-5dfa9891b485,Virginia Beach HOA - Cust,09/13 07:29,17078,391,391,0,4,6,0,0,9,Failed Cal,3637,3121
failed_cal,497b0800-98f3-11f0-b5af-5dfa9891b485,Virginia Beach HOA - Cust,09/13 07:40,17078,391,391,1,8,20,0,0,7,Failed Cal,3647,4857
failed_cal,4572b210-98e6-11f0-b5af-5dfa9891b485,Virginia Beach HOA - Cust,09/13 09:04,17037,344,344,0,2,4,0,0,7,Failed Cal,3640,4734.823
failed_cal,080af040-98e6-11f0-b5af-5dfa9891b485,Virginia Beach HOA - Cust,09/13 09:05,17078,391,391,3,14,20,0,0,18,Failed Cal,3640,1027
failed_cal,050689e0-98e6-11f0-b5af-5dfa9891b485,Virginia Beach HOA - Cust,09/13 08:41,17037,344,550,0,2,6,0,0,5,Failed Cal,3628,9818.941
failed_cal,6f9f8540-98a0-11f0-b5af-5dfa9891b485,Virginia Beach HOA - Cust,09/12 09:29,17078,391,391,0,0,6,0,0,18,Failed Cal,3526,1241
failed_cal,4ff02900-8498-11f0-8b4a-0d0197d44616,Virginia Beach HOA - Cust,09/13 06:59,17078,391,391,0,2,6,0,0,7,Failed Cal,3629,18481
failed_cal,f7b88660-8479-11f0-8b4a-0d0197d44616,Virginia Beach HOA - Cust,09/13 07:53,17078,391,391,1,12,20,0,0,29,Failed Cal,3636,8446
failed_cal,b48c4c80-666c-11f0-8658-7f4e94e41769,Parkview MHP-Cust,09/13 10:01,17078,391,391,2,22,6,0,0,5,Failed Cal,3642,1052
failed_cal,6abfb370-4151-11f0-8e55-b138a1c03c8e,Parkview MHP-Cust,09/13 08:15,17078,391,391,1,14,20,0,0,5,Failed Cal,3631,548
failed_cal,f98d6930-f0b0-11f0-8900-8bd481ce9a44,Shelby's Trailer Park - Cust,09/13 03:05,16131,296,,0,1,6,0,0,,Not Metering,3655,0
failed_cal,d006a140-f00a-11f0-8900-8bd481ce9a44,Shelby's Trailer Park - Cust,09/12 04:35,16131,296,,0,0,4,0,0,,Not Metering,3655,2231
failed_cal,255c6390-5498-11f1-b1bb-f3574cce671d,Island Club MHC-CUST,09/13 07:23,17078,391,391,1,6,20,0,0,5,Failed Cal,3665,3931
failed_cal,737b0320-db7a-11f0-b691-d965a62fa4fa,Wyse Eval,09/13 03:39,17066,375,375,2,12,20,0,0,70,Failed Cal,3638,1911
failed_cal,1b4326c0-06bc-11f1-a3d9-c99c67c82bc1,Estancia MHP-CUST,09/13 08:35,17078,391,391,0,6,6,0,0,5,Failed Cal,3648,4
failed_cal,f6324990-06a4-11f1-a3d9-c99c67c82bc1,Estancia MHP-CUST,09/13 08:47,17078,391,391,1,8,20,0,0,5,Failed Cal,3645,6659
failed_cal,f4a540f0-06a4-11f1-a3d9-c99c67c82bc1,Estancia MHP-CUST,09/13 09:19,17078,391,391,0,2,20,0,0,1,Failed Cal,3644,2550
failed_cal,287c9c60-6674-11f0-8658-7f4e94e41769,Estancia MHP-CUST,09/13 08:31,17078,391,391,0,10,6,0,0,3,Failed Cal,3650,31348
failed_cal,c03bdc70-9fde-11f0-b5af-5dfa9891b485,Whispering Pines Mobile Estates-CUST,09/13 06:36,17078,391,391,0,2,20,0,0,1,Failed Cal,3647,13985
failed_cal,58afcf60-9fd6-11f0-b5af-5dfa9891b485,Whispering Pines Mobile Estates-CUST,09/13 09:28,17078,391,391,1,4,20,0,0,1,Failed Cal,3632,15743
failed_cal,6b2c0830-9e77-11f0-b5af-5dfa9891b485,Whispering Pines Mobile Estates-CUST,09/13 09:21,17078,391,391,1,4,20,0,0,1,Failed Cal,3621,8598
failed_cal,19cd31e0-9e6c-11f0-b5af-5dfa9891b485,Whispering Pines Mobile Estates-CUST,09/13 08:06,17080,392,392,2,6,6,0,0,2,Failed Cal,3636,10726327
failed_cal,308d7420-9e59-11f0-b5af-5dfa9891b485,Whispering Pines Mobile Estates-CUST,09/13 07:17,17080,392,392,2,8,6,0,0,8,Failed Cal,3612,57191
failed_cal,69ee6270-9e53-11f0-b5af-5dfa9891b485,Whispering Pines Mobile Estates-CUST,09/13 06:50,17078,391,391,0,2,20,0,0,1,Failed Cal,3637,42265
failed_cal,68837010-6695-11f0-8658-7f4e94e41769,Whispering Pines Mobile Estates-CUST,09/13 10:13,17078,391,391,0,0,20,0,0,1,Failed Cal,3635,2343
failed_cal,5746c980-9fd6-11f0-b5af-5dfa9891b485,Carolina Springs MHP-CUST,09/13 07:13,17078,391,391,0,2,20,0,0,1,Failed Cal,3617,8575
failed_cal,2b09d0e0-9fa1-11f0-b5af-5dfa9891b485,Carolina Springs MHP-CUST,09/13 08:11,17078,391,391,1,10,20,0,0,1,Failed Cal,3625,6192
failed_cal,d1ebf830-9e6a-11f0-b5af-5dfa9891b485,Carolina Springs MHP-CUST,09/13 07:06,17078,391,391,0,2,20,0,0,1,Failed Cal,3629,20081
failed_cal,d106c850-9e6a-11f0-b5af-5dfa9891b485,Carolina Springs MHP-CUST,09/13 06:38,17078,391,391,0,2,20,0,0,1,Failed Cal,3640,35042
failed_cal,785690f0-9e65-11f0-b5af-5dfa9891b485,Carolina Springs MHP-CUST,09/13 06:23,17078,391,391,0,4,6,0,0,2,Failed Cal,3640,32000
failed_cal,495f0f90-9e59-11f0-b5af-5dfa9891b485,Carolina Springs MHP-CUST,09/13 08:17,17078,391,391,0,2,20,0,0,1,Failed Cal,3640,70924
failed_cal,c9bd1220-35a6-11f0-8e55-b138a1c03c8e,Carolina Springs MHP-CUST,09/13 07:57,17078,391,391,1,4,20,0,0,3,Failed Cal,3647,9673
failed_cal,3e22ce80-c458-11f0-9842-6d029661c338,Stafford MHC-CUST,09/13 09:30,16185,314,314,0,2,6,0,0,1,Not Metering,3656,139
failed_cal,502a9670-8386-11f0-8b4a-0d0197d44616,Stafford MHC-CUST,09/13 08:28,17078,391,391,0,6,6,0,0,6,Failed Cal,3619,46915
failed_cal,bf4a1e00-8385-11f0-8b4a-0d0197d44616,Stafford MHC-CUST,09/13 09:03,17078,391,391,1,8,20,0,0,5,Failed Cal,3627,46494
failed_cal,bb4ad8f0-82ed-11f0-8b4a-0d0197d44616,Stafford MHC-CUST,09/13 08:46,17078,391,391,0,12,6,0,0,6,Failed Cal,3628,264478
failed_cal,283aff90-c4e7-11f0-9842-6d029661c338,Parker MHC-CUST,09/13 10:01,17078,391,391,1,4,20,0,0,5,Failed Cal,3650,26070
failed_cal,5d894300-0c36-11f1-8768-5551e7a34f27,Noble Estates MHC-Cust,09/13 07:40,17078,391,391,3,16,20,0,0,5,Failed Cal,3642,235146
failed_cal,9607ac20-62a0-11f0-8658-7f4e94e41769,Alta Vista MHC-CUST,09/13 08:40,17078,391,391,1,8,20,0,0,4,Failed Cal,3653,20918
failed_cal,13be6920-26b4-11f0-8272-45e3ef110760,Alta Vista MHC-CUST,09/13 08:45,17078,391,391,1,12,20,0,0,6,Failed Cal,3640,26629
failed_cal,12317560-cf71-11ef-8f43-73c96c0de66f,Alta Vista MHC-CUST,09/13 08:48,17078,391,391,1,8,20,0,0,3,Failed Cal,3639,12385
failed_cal,f695ab00-01dd-11f1-af1d-29d4205d602a,Coleman Village MHC-CUST,09/13 07:33,17078,391,391,0,4,6,0,0,6,Failed Cal,3648,0
failed_cal,98e8be20-62c3-11f0-8658-7f4e94e41769,Minot Gardens MHC-Cust,09/10 09:13,17040,354,354,0,0,20,0,0,2,Failed Cal,3639,0
failed_cal,d4013360-62b0-11f0-8658-7f4e94e41769,Maple Run MHC-CUST,09/12 11:39,17078,391,391,0,4,6,0,0,6,Failed Cal,3598,142060
failed_cal,96120210-c88a-11f0-9842-6d029661c338,Eastwood Hills MHC-CUST,09/13 08:47,17078,391,391,1,8,20,0,0,5,Failed Cal,3660,11929
failed_cal,4fe4e280-c4cf-11f0-9842-6d029661c338,Eastwood Hills MHC-CUST,09/13 09:53,17078,391,391,3,14,20,0,0,6,Failed Cal,3651,856
failed_cal,c4001920-4d71-11f1-b1bb-f3574cce671d,Wyse Test,09/10 10:06,17911,372,372,0,0,20,0,0,8,Failed Cal,3639,997
failed_cal,8af430d0-fa42-11f0-b153-63024d3301e1,Wyse Test,09/09 00:39,17032,344,344,0,0,4,0,0,34,Failed Cal,3640,293
failed_cal,ab7e7590-db7a-11f0-b691-d965a62fa4fa,Wyse Test,09/08 13:28,17032,344,344,0,0,4,0,0,34,Failed Cal,3642,300
failed_cal,a4b62960-db7a-11f0-b691-d965a62fa4fa,Wyse Test,09/09 02:30,17032,344,344,0,0,4,0,0,34,Failed Cal,3633,334
failed_cal,c27587f0-603d-11f1-89ca-a986714faa23,River Bend-Cust,09/12 11:25,17060,368,368,2,6,6,0,0,5,Failed Cal,3644,2264
failed_cal,fc759810-3d92-11f0-8e55-b138a1c03c8e,Trans Canada,09/13 07:36,17078,391,391,0,6,6,0,0,6,Failed Cal,3627,27536
failed_cal,52ac2380-3d01-11f0-8e55-b138a1c03c8e,Trans Canada,09/13 10:38,17078,391,391,1,10,20,0,0,6,Failed Cal,3600,143341
parked,d502fe10-5486-11f1-b1bb-f3574cce671d,Roosevelt MHC,09/13 10:31,17080,0,0,0,0,6,0,0,1,TI Silent,3627,32640
