serial,property,fwVer,fwVerTi,ageDays,dropouts120d,qual0frac30d,qualN,hardResets,tier
77059824,Maple Run MHP,362,209,405,0,0.00,60,0,OK
77059832,Maple Run MHP,362,209,405,0,0.00,60,0,OK
77059873,Alta Vista MHC,16185,314,451,1,0.00,64,2,MED
77059881,Kingsbrook MHC,16131,296,451,1,0.00,30,0,MED
77059899,Parkway MHC,16022,260,425,0,0.00,30,0,OK
77059907,Deer Lake MHC,16185,314,404,1,0.00,59,2,MED
77059915,Maple Run MHP,362,209,405,0,0.00,60,0,OK
77059956,Coleman Village,16185,314,399,1,0.00,59,2,MED
77059964,Maple Run MHP,362,209,405,0,0.00,60,0,OK
77059972,Westview Mobile Estates MHC,16185,314,405,1,0.00,60,2,MED
77059980,Kingsbrook MHC,16131,296,404,0,0.00,30,0,OK
77059998,Maple Run MHP,362,209,405,0,0.00,58,0,OK
77060046,Canada,16022,260,452,0,0.00,30,0,OK
77060061,Alta Vista MHC,363,219,451,0,0.00,60,0,OK
77060079,Canada,362,209,452,0,0.00,60,0,OK
77060095,Kingsbrook MHC,16022,260,452,0,0.00,30,0,OK
77060111,Aurora MHC,17037,344,481,1,0.03,63,0,MED
77060129,Parkway MHC,16022,260,457,0,0.00,30,0,OK
77060145,Parkview MHP,17037,344,480,1,0.04,46,0,MED
77060178,Canada,362,209,451,0,0.00,60,0,OK
77060186,Kingsbrook MHC,16131,296,451,0,0.00,30,0,OK
77060194,Estancia MHP,15147,256,480,0,0.00,30,0,OK
77060202,Canada,17037,344,452,0,0.74,85,0,HIGH
77060210,Kingsbrook MHC,16131,296,451,0,0.00,30,0,OK
77060228,Holly Tree MHP,16185,314,452,1,0.00,60,0,MED
77060236,Piney Park,16185,314,447,1,0.00,60,0,MED
77060251,Canada,362,209,452,0,0.00,63,0,OK
77060277,Kingsbrook MHC,16022,260,451,0,0.00,29,0,OK
77060285,Kingsbrook MHC,16131,296,451,0,0.00,30,0,OK
77060293,Maple Run MHC,362,209,452,0,0.00,56,0,OK
77060343,Riverview Apartments MF,17037,344,451,1,0.04,48,0,MED
77060350,Westview Mobile Estates MHC,362,209,480,0,0.00,59,0,OK
77060442,Kingsbrook MHC,16131,296,452,1,0.00,30,0,MED
77060459,Canada,362,209,452,0,0.00,61,0,OK
77060475,Canada,362,209,451,0,0.00,69,0,OK
77060855,Sara Drive MHP,362,209,451,0,0.00,57,0,OK
77060889,Green Grove Trailer Court MHC,16131,296,462,0,0.00,30,0,OK
77060897,Oak Forest Estate MHC,17037,344,452,1,0.12,156,0,MED
77060970,Aurora MHC,16185,314,481,0,0.00,64,2,OK
77060988,Aurora MHC,17037,344,481,1,0.03,64,0,MED
77060996,Downtown Metro,362,209,481,0,0.00,60,0,OK
77061010,Aurora MHC,16022,260,481,0,0.00,32,0,OK
77061028,Kingsbrook MHC,16131,296,451,0,0.00,30,0,OK
77061036,The Oaks MHC,16131,296,452,0,0.00,30,0,OK
77061069,Maple Run MHP,362,209,406,0,0.00,60,0,OK
77061085,Canada,362,209,452,0,0.00,60,0,OK
77061119,Alta Vista MHC,16185,314,481,1,0.00,60,2,MED
77061168,Canada,362,209,452,0,0.00,60,0,OK
77061184,Eastwood Hills MHC,362,209,480,0,0.00,35,0,OK
77061192,PW2,16022,260,461,0,0.00,30,0,OK
77061275,Piney Park,16185,314,481,0,0.00,57,0,OK
77061283,Holly Tree MHP,16185,314,451,2,0.00,58,0,MED
77061291,Parkwood,16185,314,451,1,0.00,62,2,MED
77061309,Canada,362,209,451,0,0.00,60,0,OK
77061333,Kingsbrook MHC,16131,296,451,0,0.00,30,0,OK
77061341,Kingsbrook MHC,16131,296,452,0,0.00,30,0,OK
77061366,Chickadee Lane MHC,16185,314,481,1,0.00,59,2,MED
77061424,Canada,16185,314,452,1,0.02,64,2,MED
77061432,Carolina Springs MHP,16131,296,462,0,0.00,60,0,OK
77061457,Piney Park,16185,314,452,1,0.00,60,0,MED
77061465,Piney Park,16185,314,452,1,0.00,59,2,MED
77061515,Canada,362,209,452,0,0.00,60,0,OK
77061523,Hydetown Mobile Estates,15091,255,447,0,0.00,30,2,OK
77061531,Alta Vista MHC,16185,314,451,1,0.00,60,2,MED
77061549,Downtown Metro,362,209,481,0,0.00,60,0,OK
77061580,PW2,16185,314,452,1,0.00,60,2,MED
77061614,Aurora MHC,16022,260,480,0,0.00,31,0,OK
77061630,Maple Run MHC,362,209,481,0,0.00,60,0,OK
77061648,Canada,362,209,451,0,0.00,61,0,OK
77061705,Aurora MHC,17037,344,481,1,0.03,63,0,MED
77061721,Holly Tree MHP,16185,314,481,1,0.00,59,2,MED
77061739,Aurora MHC,16022,260,480,0,0.00,33,0,OK
77061762,Piney Park,16185,314,447,0,0.00,48,0,OK
77061804,Hydetown Mobile Estates,16131,296,452,0,0.00,30,0,OK
77061812,Holly Tree MHP,16185,314,481,1,0.00,59,2,MED
77061879,Alta Vista MHC,16185,314,451,1,0.00,59,2,MED
77061887,Kingsbrook MHC,16131,296,452,0,0.00,30,0,OK
77061978,Parkview MHP,17037,344,481,1,0.04,45,0,MED
77061986,Piney Park,16185,314,451,1,0.00,70,0,MED
77062117,Canada,362,209,451,0,0.00,60,0,OK
77062125,Fair Meadows MHC,16022,260,447,0,0.00,30,0,OK
77062141,Parkview MHP,16185,314,452,1,0.00,60,2,MED
79453435,Grand Valley Estates MHC,17037,344,108,1,0.06,63,0,MED
79453450,Kay Lou MHC,16131,296,66,0,0.00,30,0,OK
79453476,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
79453633,Ibiza Village,17037,344,28,2,0.70,149,0,HIGH
79453658,Grand Valley Estates MHC,17037,344,106,1,0.13,60,0,MED
79453724,Parkwood,16022,260,89,0,0.00,30,0,OK
79453773,Stafford MHC,17037,344,105,2,0.03,60,0,MED
79453781,Lakeview MHC,17037,344,112,2,0.02,62,0,MED
79453898,Grand Valley Estates MHC,17037,344,106,1,0.05,94,0,MED
79453930,Paradise Village Cooperative MHC,15154,260,129,0,0.00,33,0,OK
79453971,Kay Lou MHC,16131,296,74,0,0.00,30,0,OK
79454011,Virginia Beach,17037,344,129,1,0.25,76,0,MED
79454037,Shady Lane MHP,17028,341,97,2,0.13,23,0,MED
79454060,The O in La Marque,16185,314,82,3,0.00,59,2,HIGH
79454169,Stafford MHC,16185,314,105,1,0.00,62,2,MED
79454250,Grand Valley Estates MHC,17037,344,108,1,0.16,58,0,MED
79454268,Kay Lou MHC,16131,296,66,0,0.00,30,0,OK
79454284,Paola MHC,17037,344,129,1,0.02,60,0,MED
79454292,Stafford MHC,17037,344,98,1,0.02,64,0,MED
79454318,Lake Charles Duplexes,16131,296,129,0,0.03,29,0,OK
79454326,The O in La Marque,16185,314,82,2,0.00,60,2,MED
79454367,Virginia Beach,17037,344,105,1,0.12,72,0,MED
79454417,Oswego MHP,17037,344,74,1,0.01,292,0,MED
79454433,The O in La Marque,16185,314,82,2,0.00,59,2,MED
79454458,Rustic Acres MHC,17037,344,130,1,0.04,53,0,MED
79454474,Broadway MHP DesMoines,17037,344,108,1,0.05,43,0,MED
79454482,Grand Valley Estates MHC,17037,344,108,1,0.12,60,0,MED
79454508,Grand Valley Estates MHC,17037,344,106,1,0.04,54,0,MED
79454524,Lake Charles Duplexes,16022,260,129,0,0.00,30,0,OK
79454532,Kingsbrook MHC,16131,296,105,0,0.00,30,0,OK
79454565,Holly Tree MHP,16185,314,96,0,0.00,60,0,OK
79454599,Broadway MHP DesMoines,17037,344,96,1,0.04,46,0,MED
79454649,The O in La Marque,17037,344,81,2,0.03,64,0,MED
79454706,Trans Canada,362,209,129,0,0.00,60,0,OK
79454722,Put In Bay Condos,16131,296,96,0,0.00,30,0,OK
79454730,Grand Valley Estates MHC,17037,344,108,1,0.07,56,0,MED
79454748,Oswego MHP,17037,344,74,1,0.01,70,0,MED
79454755,Kay Lou MHC,16131,296,66,1,0.00,28,0,MED
79454797,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
79454839,Auburn MHC,17037,344,123,1,0.02,62,0,MED
79454870,Broadway MHP DesMoines,17037,344,96,1,0.10,31,0,MED
79454888,Stafford MHC,16185,314,98,1,0.00,60,2,MED
79454896,Grand Valley Estates MHC,17037,344,106,1,0.03,207,0,MED
79454920,Oswego MHP,17037,344,74,1,0.52,58,0,HIGH
79454953,Oswego MHP,16185,314,74,1,0.00,60,2,MED
79455091,Grand Valley Estates MHC,17037,344,108,1,0.13,60,0,MED
79455117,Lakeview MHC,362,209,112,0,0.00,60,0,OK
79455158,Grand Valley Estates MHC,17037,344,108,1,0.05,56,0,MED
79455216,Kay Lou MHC,16131,296,74,0,0.00,30,0,OK
79455224,The O in La Marque,17037,344,82,2,0.03,63,0,MED
79455257,Fair Meadows MHC,16022,260,105,0,0.00,28,0,OK
79455265,Stafford MHC,16185,314,98,1,0.00,70,0,MED
79455281,The O in La Marque,16185,314,82,2,0.00,60,2,MED
79455323,Grand Valley Estates MHC,17037,344,108,1,0.18,57,0,MED
79455331,Lake Charles Duplexes,16131,296,129,0,0.00,30,0,OK
79455356,Broadway MHP DesMoines,17037,344,96,1,0.10,29,0,MED
79455372,Kay Lou MHC,16131,296,66,0,0.00,30,0,OK
79455380,Virginia Beach,17037,344,32,1,0.58,106,0,HIGH
79455406,Blue Sky Village MHC,15154,260,129,0,0.00,30,0,OK
79455422,Shady Lane MHP,17028,341,97,1,0.12,60,0,MED
79455562,Kay Lou MHC,17037,344,66,1,0.05,44,0,MED
79455570,Roosevelt MHC,16131,296,96,0,0.00,30,0,OK
79455646,Willapa Shores,17028,341,32,2,0.77,173,0,HIGH
79455703,Shirlee's MHP,17032,344,31,1,0.81,160,0,HIGH
79455711,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
79455752,Shirlee's MHP,17032,344,31,1,0.56,103,0,HIGH
79455778,Parkwood,17037,344,96,1,0.03,64,0,MED
79455786,Virginia Beach,17037,344,105,1,0.21,75,0,MED
79455794,Grand Valley Estates MHC,17037,344,108,1,0.12,60,0,MED
79455810,Shirlee's MHP,17032,344,31,1,0.48,98,0,MED
79455877,Shirlee's MHP,17032,344,31,2,0.60,103,0,HIGH
79455935,Grand Valley Estates MHC,17037,344,108,1,0.05,62,0,MED
79455992,Grand Valley Estates MHC,17037,344,108,1,0.04,54,0,MED
79456016,Shirlee's MHP,17037,344,31,1,0.67,155,0,HIGH
79456115,Broadway MHP DesMoines,17037,344,96,1,0.10,21,0,MED
79456149,The O in La Marque,16185,314,82,2,0.00,59,2,MED
79456180,The O in La Marque,16185,314,82,2,0.00,59,2,MED
79456271,Stafford MHC,17037,344,98,1,0.00,263,0,MED
79456487,Virginia Beach,17037,344,25,1,0.72,302,0,HIGH
79456966,Grand Valley Estates MHC,17037,344,66,1,0.04,54,0,MED
79457097,Shirlee's MHP,17032,344,31,1,0.89,177,0,HIGH
79457105,Oakwood MHP,16022,260,96,0,0.00,28,0,OK
79457683,Grand Valley Estates MHC,17037,344,108,1,0.13,60,0,MED
79458038,Kay Lou MHC,16131,296,66,0,0.00,30,0,OK
79458178,Virginia Beach,17037,344,18,0,0.39,64,0,MED
79458236,Broadway MHP DesMoines,17037,344,96,1,0.05,39,0,MED
79458392,Broadway MHP DesMoines,17037,344,108,1,0.10,21,0,MED
79458517,Paola MHC,16185,314,129,1,0.00,57,2,MED
79458954,Virginia Beach,17037,344,28,1,0.53,141,0,HIGH
79459200,Oswego MHP,17037,344,74,1,0.02,62,0,MED
79459267,Oswego MHP,16185,314,74,1,0.00,64,2,MED
79459283,Ibiza Village,17028,343,28,1,0.78,138,0,HIGH
79459408,Shirlee's MHP,17032,344,31,1,0.74,156,0,HIGH
79459416,Oakwood MHP,16022,260,96,0,0.00,30,0,OK
79459473,Shirlee's MHP,17032,344,31,1,0.65,116,0,HIGH
79459507,Virginia Beach,17037,344,32,2,0.75,189,0,HIGH
79459929,Shirlee's MHP,17032,344,31,1,0.42,74,0,MED
79459994,Paradise Village Cooperative MHC,15154,260,129,0,0.00,30,0,OK
79460026,Auburn MHC,17037,344,123,1,0.03,67,0,MED
79460190,Virginia Beach,17037,344,28,1,0.65,113,0,HIGH
79460208,Broadway MHP DesMoines,17037,344,96,1,0.07,30,0,MED
79460224,Alta Vista MHC,363,219,112,0,0.00,60,0,OK
79460315,Oswego MHP,17037,344,74,1,0.03,64,0,MED
79460422,Kay Lou MHC,17032,344,66,1,0.02,64,0,MED
79460471,Lakeview MHC,17037,344,112,2,0.03,64,0,MED
79460497,Rustic Acres MHC,17037,344,130,1,0.03,61,0,MED
79460505,The O in La Marque,17037,344,82,2,0.04,70,0,MED
79460521,Blue Sky Village MHC,15154,260,130,0,0.00,30,0,OK
79460539,Parkwood,16022,260,89,0,0.00,30,0,OK
79460547,Kay Lou MHC,16131,296,66,0,0.00,30,0,OK
79460554,Paola MHC,17037,344,129,1,0.03,62,0,MED
79460588,Oaklawn Park HOA,15090,260,124,0,0.00,30,0,OK
79460596,Lake Charles Duplexes,16131,296,129,0,0.00,30,0,OK
79460612,Kingsbrook MHC,16185,314,105,1,0.02,46,2,MED
79460620,The O in La Marque,16185,314,82,2,0.00,59,2,MED
79460638,Grand Valley Estates MHC,17037,344,106,1,0.11,65,0,MED
79460646,Grand Valley Estates MHC,17037,344,106,1,0.07,56,0,MED
79460661,The O in La Marque,17037,344,82,2,0.03,64,0,MED
79460679,Auburn MHC,17037,344,123,1,0.03,63,0,MED
79460687,The O in La Marque,16185,314,81,3,0.00,60,2,HIGH
79460695,Paola MHC,16185,314,129,1,0.00,68,2,MED
79460729,Riley Lane,15154,260,130,0,0.00,29,0,OK
79460737,J&L MHP,15154,260,124,0,0.00,32,0,OK
79460745,Virginia Beach,17037,344,129,1,0.10,72,0,MED
79460778,Paola MHC,16185,314,129,1,0.00,60,2,MED
79460786,Broadway MHP DesMoines,17037,344,96,1,0.22,9,0,MED
79460794,Broken Arrow MHP,17037,344,105,1,0.83,280,0,HIGH
79460810,Country Squire MHC,16185,314,123,1,0.00,74,0,MED
79460851,Virginia Beach,17037,344,28,1,0.64,112,0,HIGH
79460885,Fair Lane MHC,15154,260,130,0,0.00,30,0,OK
79460901,Holly Tree MHP,16185,314,123,1,0.00,54,0,MED
79460950,J&L MHP,15154,260,124,0,0.00,29,0,OK
79460976,The O in La Marque,16185,314,82,2,0.00,60,1,MED
79460992,Kay Bee Mobile Villa MHP,16185,314,130,1,0.02,65,2,MED
79461016,Paradise Village Cooperative MHC,15154,260,129,0,0.00,34,0,OK
79461040,Roosevelt MHC,16131,296,97,1,0.00,28,0,MED
79461057,Fair Meadows MHC,16022,260,129,0,0.00,30,0,OK
79461073,Holly Tree MHP,16185,314,123,1,0.00,58,0,MED
79461081,Grand Valley Estates MHC,17037,344,106,1,0.09,56,0,MED
79461099,Grand Valley Estates MHC,17037,344,108,1,0.12,58,0,MED
79461107,Holly Tree MHP,17037,344,123,1,0.01,147,0,MED
79461115,Shady Lane MHP,17037,344,97,1,0.05,42,0,MED
79461123,Paradise Village Cooperative MHC,15154,260,129,0,0.00,35,0,OK
79461131,Holly Tree MHP,16185,314,123,1,0.00,116,0,MED
79461172,Backcountry MHC,15154,260,130,0,0.00,42,0,OK
79461180,The O in La Marque,17037,344,81,2,0.02,61,0,MED
79461198,Country Squire MHC,16185,314,123,1,0.00,47,0,MED
79461222,Holly Tree MHP,16185,314,123,1,0.00,86,0,MED
79461230,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
79461255,Shirlee's MHP,17032,344,31,1,0.63,120,0,HIGH
79461271,Paola MHC,17037,344,129,1,0.02,63,0,MED
79461289,Kay Bee Mobile Villa MHP,16131,296,129,0,0.00,30,0,OK
79461313,Rustic Acres MHC,17037,344,130,1,0.06,48,0,MED
79461321,Roosevelt MHC,16131,296,97,0,0.00,30,0,OK
79461388,Holly Tree MHP,16185,314,123,1,0.00,59,0,MED
79461396,Backcountry MHC,16185,314,130,1,0.00,61,2,MED
79461461,Grand Valley Estates MHC,17037,344,106,1,0.11,53,0,MED
79461487,Lakeview MHC,17037,344,112,1,0.04,57,0,MED
79461511,Lake Charles Duplexes,16131,296,129,0,0.00,30,0,OK
79461529,Country Squire MHC,16185,314,123,1,0.00,63,0,MED
79461537,Virginia Beach,17037,344,105,1,0.17,65,0,MED
79461545,Paola MHC,16185,314,129,1,0.00,58,2,MED
79461552,Paola MHC,17037,344,129,1,0.02,60,0,MED
79461560,Paola MHC,17037,344,130,1,0.02,46,0,MED
79461578,Paola MHC,17037,344,129,1,0.02,106,0,MED
79461586,Lake Charles Duplexes,17037,344,129,1,0.27,56,0,MED
79461602,Virginia Beach,17037,344,130,1,0.15,75,0,MED
79461610,Pelican Shores North HOA,17037,344,92,4,0.12,254,0,HIGH
79461644,Rustic Acres MHC,17037,344,130,2,0.09,65,0,MED
79461669,Broken Arrow MHP,16131,296,105,0,0.00,29,0,OK
79461685,8 OnElaine,17037,344,130,2,0.06,248,0,MED
79461701,Trans Canada,362,209,129,0,0.00,60,0,OK
79461727,The O in La Marque,16185,314,81,2,0.00,59,2,MED
79461768,Shady Lane MHP,17028,341,96,1,0.05,56,0,MED
79461834,Stafford MHC,17037,344,98,1,0.01,76,0,MED
79461883,Auburn MHC,17037,344,123,1,0.03,64,0,MED
79461891,The O in La Marque,16185,314,81,2,0.00,60,2,MED
79461909,Shirlee's MHP,17032,344,31,2,0.55,159,0,HIGH
79461966,Paola MHC,16185,314,129,1,0.00,34,2,MED
79461990,Virginia Beach,17037,344,129,1,0.12,57,0,MED
79462006,Virginia Beach,17037,344,32,1,0.52,139,0,HIGH
79462022,Holly Tree MHP,16185,314,123,1,0.00,60,0,MED
79462048,Holly Tree MHP,17037,344,123,1,0.03,64,0,MED
79462121,Rustic Acres MHC,17037,344,130,1,0.03,65,0,MED
79462154,Paradise Village Cooperative MHC,15154,260,129,0,0.00,35,0,OK
79462246,Paola MHC,16185,314,129,1,0.00,54,2,MED
79462261,Grand Valley Estates MHC,17037,344,106,1,0.03,58,0,MED
79462287,Grand Valley Estates MHC,17037,344,106,1,0.12,58,0,MED
79462329,Oakwood MHP,16022,260,105,0,0.00,30,0,OK
79462493,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
79462568,Backcountry MHC,16022,260,130,0,0.00,30,0,OK
79462576,Noble Estates MHC,17037,344,89,1,0.05,64,0,MED
79462600,Grand Valley Estates MHC,17037,344,106,1,0.04,54,0,MED
79462618,Grand Valley Estates MHC,17037,344,106,1,0.12,58,0,MED
79462642,Ibiza Village,17028,343,108,1,0.72,122,0,HIGH
79462709,Roosevelt MHC,16131,296,97,0,0.00,28,0,OK
79462717,Lakeview MHC,16185,314,105,1,0.00,61,2,MED
79462725,Holly Tree MHP,16185,314,123,1,0.00,49,0,MED
79462733,Holly Tree MHP,16185,314,123,1,0.00,59,0,MED
79462741,Rustic Acres MHC,17037,344,130,1,0.00,365,0,MED
79462758,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
79462766,Kay Lou MHC,16131,296,66,0,0.00,30,0,OK
79462774,Ontario Place MHC,17037,344,130,1,0.04,49,0,MED
79462808,J&L MHP,15154,260,124,0,0.00,30,0,OK
79462816,Backcountry MHC,15154,260,130,0,0.00,43,0,OK
79462832,Kay Bee Mobile Villa MHP,16185,314,130,1,0.02,62,2,MED
79462857,Rustic Acres MHC,17037,344,130,1,0.03,61,0,MED
79462865,Noble Estates MHC,16185,314,129,1,0.00,57,2,MED
79462899,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
79462915,Backcountry MHC,17037,344,129,1,0.02,62,0,MED
79462923,Virginia Beach,17037,344,105,1,0.17,80,0,MED
79462931,Grand Valley Estates MHC,17037,344,106,1,0.12,57,0,MED
79462949,Haven MHP,16131,296,106,0,0.00,30,0,OK
79462964,Virginia Beach,17037,344,105,1,0.11,71,0,MED
79462972,Oswego MHP,16185,314,74,1,0.00,56,2,MED
79462998,The O in La Marque,16185,314,82,3,0.00,59,2,HIGH
79463004,Lantana Trail,16185,314,129,1,0.00,60,2,MED
79463038,Auburn MHC,17037,344,123,1,0.02,62,0,MED
79463079,The O in La Marque,16185,314,82,2,0.00,60,2,MED
79463087,Auburn MHC,17037,344,123,1,0.02,60,0,MED
79463111,Kay Bee Mobile Villa MHP,16131,296,129,0,0.00,29,0,OK
79463129,Paola MHC,16185,314,129,1,0.00,39,2,MED
79463137,Fair Lane MHC,16131,296,130,0,0.00,30,0,OK
79463145,Kay Bee Mobile Villa MHP,16131,296,129,0,0.00,31,0,OK
79463160,Grand Valley Estates MHC,17037,344,106,1,0.13,60,0,MED
79463178,Grand Valley Estates MHC,17037,344,106,1,0.06,77,0,MED
79463210,Rustic Acres MHC,17037,344,130,1,0.15,33,0,MED
79463228,Oswego MHP,17037,344,74,1,0.05,62,0,MED
79463277,Kingsbrook MHC,16131,296,105,0,0.00,30,0,OK
79463285,River Bend,17037,344,81,1,0.27,55,0,MED
79463319,Virginia Beach,17037,344,105,1,0.19,72,0,MED
79463335,Oswego MHP,16185,314,74,1,0.00,80,2,MED
79463384,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
79463400,Holly Tree MHP,16185,314,123,1,0.00,60,0,MED
79463418,Paola MHC,17037,344,129,1,0.02,109,0,MED
79463434,Lake Charles Duplexes,16022,260,129,0,0.00,30,0,OK
79463475,Paola MHC,16185,314,129,1,0.00,59,2,MED
79463483,Backcountry MHC,16185,314,130,1,0.00,41,2,MED
79463517,Crystal Acres MHC,17032,344,26,2,0.80,132,0,HIGH
79463533,Virginia Beach,17037,344,32,3,0.61,148,0,HIGH
79463541,Kay Lou MHC,16131,296,66,0,0.00,31,0,OK
79463558,Virginia Beach,17037,344,32,1,0.46,155,0,MED
79463590,Auburn MHC,17037,344,123,1,0.03,64,0,MED
79463632,Virginia Beach,17037,344,105,1,0.33,55,0,MED
79463772,Lake Charles Duplexes,17037,344,129,1,0.09,86,0,MED
79464093,Ontario Place MHC,16185,314,130,1,0.00,55,2,MED
79464101,Blue Sky Village MHC,16131,296,130,0,0.00,36,0,OK
79464150,Rustic Acres MHC,16185,314,130,1,0.00,58,2,MED
79464168,Holly Tree MHP,16185,314,123,1,0.00,58,0,MED
79464267,Virginia Beach,17037,344,18,0,0.35,62,0,MED
79464382,Paola MHC,17037,344,129,1,0.06,54,0,MED
79464390,Paola MHC,17037,344,129,1,0.02,60,0,MED
79464408,Grand Valley Estates MHC,17037,344,108,1,0.06,68,0,MED
79464424,Shirlee's MHP,17032,344,31,2,0.78,130,0,HIGH
79464465,Shirlee's MHP,17032,344,31,1,0.72,150,0,HIGH
79464507,Virginia Beach,17037,344,32,1,0.53,161,0,HIGH
79464556,Grand Valley Estates MHC,17037,344,106,1,0.05,56,0,MED
79464721,Kay Lou MHC,16131,296,74,0,0.00,30,0,OK
79464739,Oswego MHP,16185,314,74,1,0.00,60,2,MED
79464762,Virginia Beach,17037,344,32,3,0.76,177,0,HIGH
79465157,Oakwood MHP,16022,260,108,0,0.00,30,0,OK
79465264,Virginia Beach,17037,344,18,0,0.29,58,0,MED
79465272,The O in La Marque,16185,314,82,2,0.00,60,2,MED
79465280,Virginia Beach,17037,344,32,2,0.59,123,0,HIGH
79465439,Grand Valley Estates MHC,17037,344,108,1,0.13,60,0,MED
79465447,Kay Lou MHC,17037,344,74,1,0.05,44,0,MED
79465462,Paradise Village Cooperative MHC,16131,296,130,0,0.00,40,0,OK
79465488,The O in La Marque,16185,314,82,2,0.00,60,0,MED
79465496,Paola MHC,17037,344,129,1,0.02,57,0,MED
79465504,The O in La Marque,16185,314,82,2,0.00,60,2,MED
79465512,The Oaks MHC,16131,296,129,0,0.00,22,0,OK
79465561,Grand Valley Estates MHC,17037,344,108,1,0.04,54,0,MED
79465660,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
79465702,Kay Lou MHC,17037,344,66,1,0.03,70,0,MED
79465736,Virginia Beach,17037,344,28,1,0.66,152,0,HIGH
79465835,Rustic Acres MHC,17037,344,130,1,0.01,144,0,MED
79465843,Grand Valley Estates MHC,17037,344,106,1,0.14,58,0,MED
79465850,Paradise Village Cooperative MHC,15154,260,129,0,0.00,30,0,OK
79465876,Auburn MHC,17037,344,123,0,0.02,62,0,OK
79465884,The O in La Marque,16185,314,82,2,0.00,62,2,MED
79465918,Put In Bay Condos,16185,314,96,1,0.00,57,2,MED
79465926,Grand Valley Estates MHC,17037,344,108,1,0.04,55,0,MED
79465991,Heritage Apartments,16185,314,112,1,0.02,65,2,MED
79466007,Shady Lane MHP,17037,344,96,1,0.18,72,0,MED
79466023,Lake Charles Duplexes,16022,260,129,0,0.00,28,0,OK
79466031,Auburn MHC,17037,344,123,1,0.03,70,0,MED
79466056,Oswego MHP,17037,344,74,1,0.02,62,0,MED
79466080,Haven MHP,16131,296,106,0,0.00,30,0,OK
79466106,Kay Lou MHC,17037,344,66,2,0.04,45,0,MED
79466114,Lake Charles Duplexes,16185,314,129,1,0.01,71,2,MED
79466148,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
79466247,Kay Lou MHC,16131,296,74,0,0.00,30,0,OK
79466254,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
79466262,Grand Valley Estates MHC,17037,344,106,1,0.04,54,0,MED
79466270,Rustic Acres MHC,17037,344,130,1,0.01,366,0,MED
79466296,Rustic Acres MHC,17037,344,130,1,0.05,43,0,MED
79466304,Shady Lane MHP,17037,344,97,1,0.16,57,0,MED
79466320,The O in La Marque,16185,314,82,2,0.00,60,2,MED
79466346,Grand Valley Estates MHC,17037,344,106,1,0.04,54,0,MED
79466353,Paola MHC,17037,344,129,1,0.03,63,0,MED
79466361,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
79466379,Shady Lane MHP,17028,341,97,1,0.14,59,0,MED
79466387,The O in La Marque,17037,344,82,3,0.02,129,0,HIGH
79466395,Hillview MHC,17037,344,63,2,0.22,60,0,MED
79466411,Paola MHC,16185,314,129,1,0.00,57,2,MED
79466437,Auburn MHC,17037,344,123,1,0.03,66,0,MED
79466452,Shady Lane MHP,17028,341,97,1,0.01,261,0,MED
79466460,Grand Valley Estates MHC,17037,344,106,1,0.12,58,0,MED
79466478,Paola MHC,17037,344,129,1,0.04,56,0,MED
79466510,The O in La Marque,16185,314,82,2,0.00,60,2,MED
79466536,Fair Meadows MHC,16022,260,106,0,0.00,30,0,OK
79466544,Lakeview MHC,16185,314,112,1,0.00,61,2,MED
79466569,The O in La Marque,16185,314,82,2,0.00,60,2,MED
79466627,Parkwood,16022,260,96,0,0.00,30,0,OK
79466635,Auburn MHC,17037,344,123,1,0.03,63,0,MED
79466643,Kingsbrook MHC,16131,296,105,0,0.00,26,0,OK
79466676,Shirlee's MHP,17032,344,31,1,0.68,146,0,HIGH
79466700,Broken Arrow MHP,17032,344,105,1,0.02,45,0,MED
79466791,Kay Lou MHC,16131,296,74,0,0.00,30,0,OK
79466858,Shady Lane MHP,17028,341,96,1,0.10,61,0,MED
79466866,Oswego MHP,16185,314,74,1,0.56,62,0,HIGH
79466890,Stafford MHC,16185,314,98,1,0.00,60,0,MED
79466908,Virginia Beach,17037,344,105,1,0.21,78,0,MED
79466924,Virginia Beach,17037,344,129,1,0.13,55,0,MED
79466965,The O in La Marque,16185,314,82,2,0.00,59,2,MED
79466999,Auburn MHC,17037,344,123,1,0.01,74,0,MED
79467005,Stafford MHC,16185,314,98,1,0.00,60,2,MED
79467013,Grand Valley Estates MHC,17037,344,106,1,0.03,72,0,MED
79467062,Lakeview MHC,362,209,112,0,0.00,43,0,OK
79467070,Broadway MHP DesMoines,17037,344,96,1,0.05,38,0,MED
79467104,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
79467138,Heritage Apartments,16131,296,112,0,0.00,30,0,OK
