group,lever,serial,id,apt,tier,reported,draws,pos,neg,waterFlowDir_to_write
Roosevelt MHC,16131/296,75360717,014e4190-0c0d-11f1-a3d9-c99c67c82bc1,115,PIN,NOT FLIPPED,NOT FLIPPED,731,0,1
Roosevelt MHC,16131/296,75360196,205b6120-545c-11f1-b1bb-f3574cce671d,124,PIN,FLIPPED,FLIPPED,0,5439,2
Roosevelt MHC,16131/296,75367605,cde13150-0b76-11f1-a3d9-c99c67c82bc1,63,PIN,NOT FLIPPED,NOT FLIPPED,374,0,1
Roosevelt MHC,16131/296,75374155,e7799b40-011a-11f1-8726-d3fa6d0d96af,68,PIN,NOT FLIPPED,NOT FLIPPED,22,7,1
Roosevelt MHC,16131/296,75365567,8f232490-5483-11f1-b1bb-f3574cce671d,85,PIN,NOT FLIPPED,NOT FLIPPED,105,6,1
Roosevelt MHC,16131/296,75361954,c6200f80-0c21-11f1-8768-5551e7a34f27,L,PIN,NOT FLIPPED,NOT FLIPPED,2954,1,1
Roosevelt MHC,16131/296,75373751,2023d080-0c49-11f1-8768-5551e7a34f27,Q,PIN,FLIPPED,FLIPPED,44,2193,2
Roper Center Commercial Bldg,15090/254,72714746,8bd34fe0-db7a-11f0-b691-d965a62fa4fa,25,PIN,FLIPPED,FLIPPED,152,1423,2
Roper Center Commercial Bldg,15090/254,77054270,9daa92a0-db7a-11f0-b691-d965a62fa4fa,27,PIN,NOT FLIPPED,NOT FLIPPED,2738,0,1
Roper Center Commercial Bldg,15090/254,72724422,0aa3ea90-db95-11f0-b691-d965a62fa4fa,29,PIN,NOT FLIPPED,NOT FLIPPED,1969,39,1
Roper Center Commercial Bldg,15090/254,72720644,789aa860-db7a-11f0-b691-d965a62fa4fa,33,PIN,NOT FLIPPED,NOT FLIPPED,478,0,1
Roper Center Commercial Bldg,15090/254,72387754,09ebe530-db95-11f0-b691-d965a62fa4fa,35,PIN,NOT FLIPPED,NOT FLIPPED,4632,0,1
Roper Center Commercial Bldg,15090/254,70266281,956654d0-db7a-11f0-b691-d965a62fa4fa,41,PIN,FLIPPED,FLIPPED,68,4037,2
Running Springs MHP,16185/314,72723580,9dbcaa30-f317-11f0-8900-8bd481ce9a44,13,PIN,FLIPPED,FLIPPED,0,5487,2
Running Springs MHP,16185/314,72390469,a118d580-84e2-11f0-8b4a-0d0197d44616,14,PIN,NOT FLIPPED,NOT FLIPPED,1748,0,1
Running Springs MHP,16185/314,75371516,c01b8be0-f651-11f0-b153-63024d3301e1,3,PIN,NOT FLIPPED,NOT FLIPPED,3415,0,1
Running Springs MHP,16185/314,75369510,7d34b910-f317-11f0-8900-8bd481ce9a44,4,PIN,NOT FLIPPED,NOT FLIPPED,641,0,1
Running Springs MHP,16185/314,72379900,148e1040-98e6-11f0-b5af-5dfa9891b485,5,PIN,FLIPPED,FLIPPED,0,4545,2
Running Springs MHP,16185/314,75361145,bffabd70-f651-11f0-b153-63024d3301e1,6,PIN,FLIPPED,FLIPPED,0,4502,2
Sara Drive MHP,362/209,65827035,ecc2e1e0-e4d0-11ef-a76f-4d93d4a482f0,1005,PIN-B,FLIPPED,FLIPPED,155,3908,2
Sara Drive MHP,362/209,65826581,dfa495a0-e0e6-11ef-a5fd-a97d57576080,1007,PIN-B,FLIPPED,FLIPPED,343,899,2
Sara Drive MHP,362/209,65824560,36af8a80-01f3-11f0-92a4-09772dfb61f8,1013,PIN-B,NOT FLIPPED,NOT FLIPPED,3313,616,1
Sara Drive MHP,362/209,65827803,44747460-c93f-11ef-8f43-73c96c0de66f,1016,PIN,FLIPPED,FLIPPED,0,4880,2
Sara Drive MHP,362/209,65825252,45fe48b0-c93f-11ef-8f43-73c96c0de66f,1021,PIN-B,FLIPPED,FLIPPED,881,3161,2
Sara Drive MHP,362/209,77057323,d56db570-352e-11f0-8e55-b138a1c03c8e,1022,PIN,NOT FLIPPED,NOT FLIPPED,3357,0,1
Sara Drive MHP,362/209,65825963,5e131130-b99c-11f0-9842-6d029661c338,1023,PIN,NOT FLIPPED,NOT FLIPPED,5267,1,1
Sara Drive MHP,362/209,65829924,b41bb750-e30d-11ef-a5fd-a97d57576080,1024,PIN-B,FLIPPED,FLIPPED,75,1536,2
Sara Drive MHP,362/209,65831987,0cd4f710-c943-11ef-8f43-73c96c0de66f,1025,PIN,FLIPPED,FLIPPED,1,4779,2
Sara Drive MHP,362/209,65826268,40d3a6f0-c93f-11ef-8f43-73c96c0de66f,1026,PIN-B,FLIPPED,FLIPPED,1000,2017,2
Sara Drive MHP,362/209,65827555,70544770-e313-11ef-a5fd-a97d57576080,1028,PIN-B,FLIPPED,FLIPPED,385,800,2
Sara Drive MHP,362/209,65827076,0b923de0-c943-11ef-8f43-73c96c0de66f,1030,PIN-B,FLIPPED,FLIPPED,713,3902,2
Sara Drive MHP,362/209,65822481,f41188b0-d504-11ef-b247-3918401509a2,1031,PIN,FLIPPED,FLIPPED,3,3193,2
Sara Drive MHP,362/209,65831417,47dda610-b8e3-11ef-8f43-73c96c0de66f,1032,PIN-B,NOT FLIPPED,NOT FLIPPED,1396,388,1
Sara Drive MHP,362/209,65824719,00dc2680-3d93-11f0-8e55-b138a1c03c8e,1034,PIN-B,FLIPPED,FLIPPED,30,2848,2
Sara Drive MHP,362/209,72389917,b5aeec60-842d-11f0-8b4a-0d0197d44616,1039,PIN,FLIPPED,FLIPPED,9,3330,2
Sara Drive MHP,362/209,65822440,40f14110-c93f-11ef-8f43-73c96c0de66f,1045,PIN-B,NOT FLIPPED,NOT FLIPPED,2492,353,1
Sara Drive MHP,362/209,65831490,a7599480-cf6f-11ef-8f43-73c96c0de66f,1047,PIN-B,FLIPPED,FLIPPED,914,2497,2
Shelby's Trailer Park - Cust,16131/296,72724190,30dba760-efeb-11f0-8900-8bd481ce9a44,LOT01,PIN,NOT FLIPPED,NOT FLIPPED,5570,2,1
Shelby's Trailer Park - Cust,16131/296,72724281,c1c72b40-f00a-11f0-8900-8bd481ce9a44,LOT07,PIN,NOT FLIPPED,NOT FLIPPED,5540,0,1
Shelby's Trailer Park - Cust,16131/296,72713912,c94002c0-f00a-11f0-8900-8bd481ce9a44,LOT09,PIN,FLIPPED,FLIPPED,0,5339,2
Shelby's Trailer Park - Cust,16131/296,72719497,c21f3650-f00a-11f0-8900-8bd481ce9a44,LOT10,PIN,NOT FLIPPED,NOT FLIPPED,5735,1,1
Shelby's Trailer Park - Cust,16131/296,75362846,c27d82f0-f00a-11f0-8900-8bd481ce9a44,LOT12,PIN,FLIPPED,FLIPPED,0,5475,2
Shelby's Trailer Park - Cust,16131/296,75372282,c33699c0-f00a-11f0-8900-8bd481ce9a44,LOT13,PIN,NOT FLIPPED,NOT FLIPPED,5557,0,1
Shelby's Trailer Park - Cust,16131/296,75363950,cd93f390-f00a-11f0-8900-8bd481ce9a44,LOT14,PIN,FLIPPED,FLIPPED,0,5262,2
Shelby's Trailer Park - Cust,16131/296,75363414,c9a26e10-f00a-11f0-8900-8bd481ce9a44,LOT15,PIN,FLIPPED,FLIPPED,0,5990,2
Shelby's Trailer Park - Cust,16131/296,72724216,0e28fc10-f0b1-11f0-8900-8bd481ce9a44,LOT16,PIN,FLIPPED,FLIPPED,0,5350,2
Shelby's Trailer Park - Cust,16131/296,72723465,05526950-f0b1-11f0-8900-8bd481ce9a44,LOT18,PIN,NOT FLIPPED,NOT FLIPPED,5358,0,1
Shelby's Trailer Park - Cust,16131/296,75370633,5ce84950-f0b1-11f0-8900-8bd481ce9a44,LOT22,PIN,NOT FLIPPED,NOT FLIPPED,1853,0,1
Shelby's Trailer Park - Cust,16131/296,75371573,ec563b70-f0b0-11f0-8900-8bd481ce9a44,LOT25,PIN,NOT FLIPPED,NOT FLIPPED,5366,0,1
Shelby's Trailer Park - Cust,16131/296,72714811,69824cb0-f0b1-11f0-8900-8bd481ce9a44,LOT26,PIN,NOT FLIPPED,NOT FLIPPED,5178,0,1
Shelby's Trailer Park - Cust,16131/296,75362804,e5716690-f0b0-11f0-8900-8bd481ce9a44,LOT27,PIN,FLIPPED,FLIPPED,0,5494,2
Shelby's Trailer Park - Cust,16131/296,75373405,ed3ddc50-f0b0-11f0-8900-8bd481ce9a44,LOT28,PIN,NOT FLIPPED,NOT FLIPPED,5729,1,1
Shelby's Trailer Park - Cust,16131/296,75362390,45094b40-f0b1-11f0-8900-8bd481ce9a44,LOT29,PIN,NOT FLIPPED,NOT FLIPPED,4626,0,1
Shelby's Trailer Park - Cust,16131/296,75367530,53f83b20-f0b1-11f0-8900-8bd481ce9a44,LOT31,PIN,FLIPPED,FLIPPED,34,4732,2
Shelby's Trailer Park - Cust,16131/296,75370286,0390bc20-f0b1-11f0-8900-8bd481ce9a44,LOT32,PIN,FLIPPED,FLIPPED,0,5628,2
Shelby's Trailer Park - Cust,16131/296,72723689,039cf120-f0b1-11f0-8900-8bd481ce9a44,LOT34,PIN,NOT FLIPPED,NOT FLIPPED,5021,0,1
Shelby's Trailer Park - Cust,16131/296,75367043,03f45ff0-f0b1-11f0-8900-8bd481ce9a44,LOT35,PIN,NOT FLIPPED,NOT FLIPPED,5121,0,1
Shelby's Trailer Park - Cust,16131/296,75373827,053a2660-f0b1-11f0-8900-8bd481ce9a44,LOT36,PIN,FLIPPED,FLIPPED,5,5369,2
Shelby's Trailer Park - Cust,16131/296,75374205,56aea890-f0b1-11f0-8900-8bd481ce9a44,LOT38,PIN,FLIPPED,FLIPPED,0,5726,2
Shelby's Trailer Park - Cust,16131/296,75364172,ea9aa8c0-f0b0-11f0-8900-8bd481ce9a44,LOT39,PIN,FLIPPED,FLIPPED,0,5264,2
Shelby's Trailer Park - Cust,16131/296,75362267,f2f024a0-f0b0-11f0-8900-8bd481ce9a44,LOT40,PIN,NOT FLIPPED,NOT FLIPPED,5370,19,1
Shenandoah Dr Triplex,362/209,65822895,aa99fa00-d955-11ef-b6c0-d371c5346bb9,11,PIN-B,NOT FLIPPED,NOT FLIPPED,2772,485,1
Sky Run,15019/219,77053546,cbbbc090-26b9-11f0-8272-45e3ef110760,13,PIN,FLIPPED,FLIPPED,14,2323,2
Sky Run,15019/219,77036863,93014250-2639-11f0-8272-45e3ef110760,19,PIN,NOT FLIPPED,NOT FLIPPED,1139,0,1
Sky Run,15019/219,65827696,fd7e26f0-26b3-11f0-8272-45e3ef110760,20,PIN,NOT FLIPPED,NOT FLIPPED,683,178,1
Sky Run,15019/219,77057588,8c212860-2639-11f0-8272-45e3ef110760,25,PIN,FLIPPED,FLIPPED,1,5645,2
Sky Run,15019/219,77056648,9394a8b0-2639-11f0-8272-45e3ef110760,26,PIN,FLIPPED,FLIPPED,9,5327,2
Sky Run,15019/219,77028746,01d7d2a0-263c-11f0-8272-45e3ef110760,3,PIN,FLIPPED,FLIPPED,0,5353,2
Southern Cross MHC,362/209,72724141,8dada450-f317-11f0-8900-8bd481ce9a44,1,PIN-B,NOT FLIPPED,NOT FLIPPED,2491,599,1
Southern Cross MHC,362/209,75367415,3265da30-fe2b-11f0-8726-d3fa6d0d96af,18,PIN-B,NOT FLIPPED,NOT FLIPPED,1928,696,1
Southern Cross MHC,362/209,75366698,e1eadcc0-fe36-11f0-8726-d3fa6d0d96af,6,PIN,NOT FLIPPED,NOT FLIPPED,33,0,1
Southern Cross MHC,362/209,75362416,80fb36f0-f317-11f0-8900-8bd481ce9a44,9,PIN,NOT FLIPPED,NOT FLIPPED,3975,0,1
Stafford MHC-CUST,363/219,72383365,52ea1120-8371-11f0-8b4a-0d0197d44616,106,PIN,FLIPPED,FLIPPED,0,3499,2
Stafford MHC-CUST,363/219,72389784,2a289090-8371-11f0-8b4a-0d0197d44616,110,PIN-B,NOT FLIPPED,NOT FLIPPED,1576,557,1
Stafford MHC-CUST,363/219,72388778,ab814670-836f-11f0-8b4a-0d0197d44616,122,PIN-B,FLIPPED,FLIPPED,589,1245,2
Stafford MHC-CUST,363/219,72389321,553cb3b0-8371-11f0-8b4a-0d0197d44616,131,PIN,FLIPPED,FLIPPED,0,5193,2
Stafford MHC-CUST,363/219,72382623,314b2500-8361-11f0-8b4a-0d0197d44616,138,PIN,NOT FLIPPED,NOT FLIPPED,1450,15,1
Stafford MHC-CUST,363/219,72386178,8cf42410-82e4-11f0-8b4a-0d0197d44616,139,PIN,NOT FLIPPED,NOT FLIPPED,5521,10,1
Stafford MHC-CUST,363/219,72392499,8f87a030-82e4-11f0-8b4a-0d0197d44616,151,PIN-B,FLIPPED,FLIPPED,38,3193,2
Stafford MHC-CUST,363/219,75371243,9ae55ba0-012b-11f1-8726-d3fa6d0d96af,158,PIN-B,NOT FLIPPED,NOT FLIPPED,3952,67,1
Stafford MHC-CUST,363/219,72392531,3704f420-8371-11f0-8b4a-0d0197d44616,163,PIN,NOT FLIPPED,NOT FLIPPED,5261,0,1
Stafford MHC-CUST,363/219,72389776,2f5b96c0-8371-11f0-8b4a-0d0197d44616,175,PIN,FLIPPED,FLIPPED,1,125,2
Stafford MHC-CUST,363/219,75373231,c531b000-012d-11f1-8726-d3fa6d0d96af,179,PIN,FLIPPED,FLIPPED,0,5842,2
Stafford MHC-CUST,363/219,72723614,77441c90-012b-11f1-8726-d3fa6d0d96af,219,PIN,NOT FLIPPED,NOT FLIPPED,5405,18,1
Stafford MHC-CUST,363/219,72389602,04697f30-82f0-11f0-8b4a-0d0197d44616,230,PIN,FLIPPED,FLIPPED,18,1100,2
Stafford MHC-CUST,363/219,72386350,bf6dd2a0-8385-11f0-8b4a-0d0197d44616,235,PIN-B,NOT FLIPPED,NOT FLIPPED,2793,18,1
Stafford MHC-CUST,363/219,70264112,46538b40-82e4-11f0-8b4a-0d0197d44616,246,PIN-B,FLIPPED,FLIPPED,805,1753,2
Stafford MHC-CUST,363/219,72388976,c3ffba40-82ea-11f0-8b4a-0d0197d44616,276,PIN-B,NOT FLIPPED,NOT FLIPPED,1723,652,1
Stafford MHC-CUST,363/219,72392572,a329a1c0-82ed-11f0-8b4a-0d0197d44616,309,PIN,FLIPPED,FLIPPED,10,5604,2
Stafford MHC-CUST,363/219,70267701,62e69b80-82e4-11f0-8b4a-0d0197d44616,314,PIN,NOT FLIPPED,NOT FLIPPED,5271,2,1
Stafford MHC-CUST,363/219,75365468,ec6b2a20-52f4-11f1-b1bb-f3574cce671d,333,PIN,NOT FLIPPED,NOT FLIPPED,5184,17,1
Stafford MHC-CUST,363/219,72384363,1f26da80-82ef-11f0-8b4a-0d0197d44616,337,PIN-B,FLIPPED,FLIPPED,90,2145,2
Stafford MHC-CUST,363/219,72388786,37e64d80-82ef-11f0-8b4a-0d0197d44616,341,PIN,FLIPPED,FLIPPED,58,4251,2
Stafford MHC-CUST,363/219,72721550,8f3be3b0-c42b-11f0-9842-6d029661c338,342,PIN-B,NOT FLIPPED,NOT FLIPPED,3288,566,1
Stafford MHC-CUST,363/219,79467005,dbb47290-52f4-11f1-b1bb-f3574cce671d,345,PIN,NOT FLIPPED,NOT FLIPPED,940,0,1
Stafford MHC-CUST,363/219,72386301,cadd0db0-82ed-11f0-8b4a-0d0197d44616,353,PIN,FLIPPED,FLIPPED,27,4941,2
Stafford MHC-CUST,363/219,79455265,005562d0-52ff-11f1-b1bb-f3574cce671d,382,PIN,FLIPPED,FLIPPED,0,5657,2
Stafford MHC-CUST,363/219,72382474,ae0198e0-82e4-11f0-8b4a-0d0197d44616,397,PIN,NOT FLIPPED,NOT FLIPPED,4950,0,1
Stafford MHC-CUST,363/219,72386012,e2a15960-8f86-11f0-8b4a-0d0197d44616,402,PIN,FLIPPED,FLIPPED,1,5414,2
Stafford MHC-CUST,363/219,79454169,154383c0-4d73-11f1-b1bb-f3574cce671d,406,PIN,NOT FLIPPED,NOT FLIPPED,5667,10,1
Stafford MHC-CUST,363/219,72388596,eb08a500-8f85-11f0-8b4a-0d0197d44616,409,PIN,FLIPPED,FLIPPED,7,5628,2
Stafford MHC-CUST,363/219,75365393,dfa02bb0-52f4-11f1-b1bb-f3574cce671d,502,PIN,FLIPPED,FLIPPED,38,4158,2
Stafford MHC-CUST,363/219,72392606,a04d7ae0-8f85-11f0-8b4a-0d0197d44616,505,PIN,FLIPPED,FLIPPED,10,2303,2
Stafford MHC-CUST,363/219,72386434,bdb306b0-82ea-11f0-8b4a-0d0197d44616,509,PIN,FLIPPED,FLIPPED,26,3352,2
Stafford MHC-CUST,363/219,72392242,8a7abfa0-82e4-11f0-8b4a-0d0197d44616,511,PIN-B,FLIPPED,FLIPPED,537,3023,2
Stafford MHC-CUST,363/219,72381526,c71d26e0-82ea-11f0-8b4a-0d0197d44616,512,PIN,NOT FLIPPED,NOT FLIPPED,4391,24,1
Stafford MHC-CUST,363/219,72392465,c038a020-82ea-11f0-8b4a-0d0197d44616,515,PIN,NOT FLIPPED,NOT FLIPPED,5559,4,1
Stafford MHC-CUST,363/219,72384462,975ab690-82ed-11f0-8b4a-0d0197d44616,517,PIN,FLIPPED,FLIPPED,1,5394,2
Stafford MHC-CUST,363/219,72388653,c110d7b0-82ea-11f0-8b4a-0d0197d44616,527,PIN,NOT FLIPPED,NOT FLIPPED,5615,8,1
Stafford MHC-CUST,363/219,72392267,96091f60-82e4-11f0-8b4a-0d0197d44616,531,PIN,FLIPPED,FLIPPED,126,3519,2
Stafford MHC-CUST,363/219,72389586,951808a0-82e4-11f0-8b4a-0d0197d44616,534,PIN-B,FLIPPED,FLIPPED,589,1887,2
Stafford MHC-CUST,363/219,75361269,85d6c960-0130-11f1-8726-d3fa6d0d96af,536,PIN-B,FLIPPED,FLIPPED,1017,2464,2
Stafford MHC-CUST,363/219,75365328,0c7e6070-52f5-11f1-b1bb-f3574cce671d,543,PIN,FLIPPED,FLIPPED,1,5872,2
Stafford MHC-CUST,363/219,72386525,c0e64540-82ea-11f0-8b4a-0d0197d44616,549,PIN,FLIPPED,FLIPPED,5,5360,2
Stafford MHC-CUST,363/219,75367266,eeeb4550-52f4-11f1-b1bb-f3574cce671d,550,PIN,FLIPPED,FLIPPED,11,5611,2
Stafford MHC-CUST,363/219,72393034,c3fe5350-82ed-11f0-8b4a-0d0197d44616,551,PIN,NOT FLIPPED,NOT FLIPPED,5462,18,1
Stafford MHC-CUST,363/219,72383639,a8d421e0-82ed-11f0-8b4a-0d0197d44616,557,PIN,FLIPPED,FLIPPED,2,5674,2
Stafford MHC-CUST,363/219,75369437,af730530-4d71-11f1-b1bb-f3574cce671d,566,PIN,NOT FLIPPED,NOT FLIPPED,5607,0,1
Stafford MHC-CUST,363/219,75360832,09321150-4d73-11f1-b1bb-f3574cce671d,567,PIN,FLIPPED,FLIPPED,227,3272,2
Stafford MHC-CUST,363/219,72390170,0b9743f0-82f0-11f0-8b4a-0d0197d44616,571,PIN,FLIPPED,FLIPPED,0,5505,2
Stafford MHC-CUST,363/219,70262504,9824ed50-8f83-11f0-8b4a-0d0197d44616,576,PIN-B,FLIPPED,FLIPPED,613,3234,2
Stafford MHC-CUST,363/219,70268949,8a679fa0-8f83-11f0-8b4a-0d0197d44616,not 401,PIN,NOT FLIPPED,NOT FLIPPED,5248,35,1
Terrace on the Greens,362/209,72715024,f235a660-cfc3-11f0-9bfa-a7eff651ff22,14,PIN-B,FLIPPED,FLIPPED,149,2843,2
The O in La Marque,16185/314,75366755,fb4d2730-6025-11f1-89ca-a986714faa23,14,PIN,FLIPPED,FLIPPED,0,5725,2
W Poplar St Triplex,362/209,77041780,46f9e910-3cf6-11f0-8e55-b138a1c03c8e,1,PIN,NOT FLIPPED,NOT FLIPPED,3512,0,1
Westmoreland,15154/260,72718598,7dc79560-d79b-11f0-b691-d965a62fa4fa,400-D,PIN,FLIPPED,FLIPPED,104,5633,2
Westmoreland,15154/260,72716402,9aa03810-c75e-11f0-9842-6d029661c338,412,PIN,NOT FLIPPED,NOT FLIPPED,2581,0,1
Wildwood Estates MHC-CUST,362/209,70272503,aa059e70-c453-11f0-9842-6d029661c338,12,PIN,NOT FLIPPED,NOT FLIPPED,5636,0,1
Wildwood Estates MHC-CUST,362/209,72718564,68c075f0-c504-11f0-9842-6d029661c338,15,PIN,NOT FLIPPED,NOT FLIPPED,5215,0,1
Wildwood Estates MHC-CUST,362/209,72720479,a705e730-c4fc-11f0-9842-6d029661c338,19,PIN,FLIPPED,FLIPPED,5,5676,2
Wildwood Estates MHC-CUST,362/209,72718911,f5639840-c453-11f0-9842-6d029661c338,2,PIN,NOT FLIPPED,NOT FLIPPED,5630,0,1
Wildwood Estates MHC-CUST,362/209,72717087,69a8ed10-c4f7-11f0-9842-6d029661c338,27,PIN,FLIPPED,FLIPPED,0,5537,2
Wildwood Estates MHC-CUST,362/209,72715669,c784e370-c453-11f0-9842-6d029661c338,3,PIN,NOT FLIPPED,NOT FLIPPED,4860,0,1
Wildwood Estates MHC-CUST,362/209,70261795,c103e650-6133-11f0-9fcd-87e94e720126,38,PIN,NOT FLIPPED,NOT FLIPPED,5809,0,1
Wildwood Estates MHC-CUST,362/209,72717723,caab9db0-c439-11f0-9842-6d029661c338,43,PIN,FLIPPED,FLIPPED,0,2777,2
Wildwood Estates MHC-CUST,362/209,70271687,fcc87160-c439-11f0-9842-6d029661c338,44,PIN,NOT FLIPPED,NOT FLIPPED,5704,0,1
Wildwood Estates MHC-CUST,362/209,72718762,26b87810-c504-11f0-9842-6d029661c338,48,PIN-B,FLIPPED,FLIPPED,591,2959,2
Wildwood Estates MHC-CUST,362/209,72717293,d2ec8020-c439-11f0-9842-6d029661c338,49,PIN,FLIPPED,FLIPPED,0,5725,2
Wildwood Estates MHC-CUST,362/209,72718739,1f60e430-c504-11f0-9842-6d029661c338,6,PIN,FLIPPED,FLIPPED,0,2698,2
Wildwood Estates MHC-CUST,362/209,72715891,27fcb7e0-c504-11f0-9842-6d029661c338,8,PIN-B,FLIPPED,FLIPPED,486,1476,2
Wildwood Estates MHC-CUST,362/209,72719810,0198ac30-c43c-11f0-9842-6d029661c338,A4,PIN,NOT FLIPPED,NOT FLIPPED,4473,0,1
Wildwood Village MHC-CUST,362/209,72722863,41b453e0-c4bf-11f0-9842-6d029661c338,1,PIN-B,FLIPPED,FLIPPED,520,1046,2
Wildwood Village MHC-CUST,362/209,72716857,20e28880-c4bf-11f0-9842-6d029661c338,12,PIN,FLIPPED,FLIPPED,0,5656,2
Wildwood Village MHC-CUST,362/209,72715156,6fc00c20-c4bf-11f0-9842-6d029661c338,17,PIN,NOT FLIPPED,NOT FLIPPED,5378,0,1
Wildwood Village MHC-CUST,362/209,72722384,f7c887b0-c4be-11f0-9842-6d029661c338,2,PIN,NOT FLIPPED,NOT FLIPPED,5223,77,1
Wildwood Village MHC-CUST,362/209,70272651,039dde20-c454-11f0-9842-6d029661c338,20,PIN-B,FLIPPED,FLIPPED,221,3253,2
Wildwood Village MHC-CUST,362/209,72719943,52727820-c504-11f0-9842-6d029661c338,22,PIN,FLIPPED,FLIPPED,4,5611,2
Wildwood Village MHC-CUST,362/209,72717160,5fdeab80-c4f7-11f0-9842-6d029661c338,24,PIN,FLIPPED,FLIPPED,12,4620,2
Wildwood Village MHC-CUST,362/209,72718374,2b4f8c60-c504-11f0-9842-6d029661c338,26,PIN,NOT FLIPPED,NOT FLIPPED,5798,0,1
Wildwood Village MHC-CUST,362/209,75363406,9025c080-06b0-11f1-a3d9-c99c67c82bc1,27,PIN,FLIPPED,FLIPPED,0,5397,2
Wildwood Village MHC-CUST,362/209,72714001,f3716290-c4be-11f0-9842-6d029661c338,28,PIN,FLIPPED,FLIPPED,0,5519,2
Wildwood Village MHC-CUST,362/209,72715933,eec7fec0-c4be-11f0-9842-6d029661c338,4,PIN,FLIPPED,FLIPPED,0,4991,2
